text,cluster_id,theme
"ease of use: Ease of use received the highest average score in the survey, indicating students found the tool user-friendly.",13,GenAI Perceptions in Education
attitude: Students had an overall positive attitude and experience receiving feedback from ChatGPT.,12,GenAI Perceptions in Education
"accuracy (perception of): Students gave a mixed response regarding the perceived accuracy of ChatGPT's feedback, which received one of the lowest mean scores.",1,AI vs Human Feedback Perceptions
preference: Students expressed a lower preference for ChatGPT over human instructors.,12,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
Motivation: ChatGPT enhanced learners' motivation and willingness to persist with challenging writing tasks.,4,GenAI Boosts Learner Confidence
"Anxiety: Using ChatGPT led to a decline in language learning anxiety, serving as a stress buffer.",12,GenAI Perceptions in Education
"Interest: The tool sparked interest in the writing task, leading learners to spend more time and work harder.",14,GenAI Boosts Learner Confidence
"Partnership: Learners perceived ChatGPT as a 'teammate' or peer-like More Knowledgeable Other (MKO), which reduced feelings of isolation.",12,GenAI Perceptions in Education
"Personalized feedback: Learners valued the immediate and personalized feedback, which is not always feasible in traditional classrooms.",1,AI vs Human Feedback Perceptions
Competence: Interaction with ChatGPT gave learners a sense of improved language skills and competence.,12,GenAI Perceptions in Education
"Stigma and fear: Mei initially felt a 'stigma' and was 'afraid' of social judgment regarding her AI use, though this fear lessened over time.",6,GenAI Perceptions in Education
"Confidence: Mei's confidence in her ethical stance grew, while Alex felt a sense of 'security' and Daniel felt capable of tackling difficult tasks.",0,GenAI Perceptions in Education
Autonomy: All participants demonstrated high autonomy in their self-directed use of AI for their specific academic needs.,10,AI-Fostered Learner Autonomy
Anxiety reduction: Alex noted that using AI made the writing process 'less of a struggle' and 'not the headache it used to be'.,7,GenAI Boosts Learner Confidence
Internalized concerns: Mei questioned whether using AI discredited her own writing ability and capacity to work independently.,7,GenAI Boosts Learner Confidence
Anxiety: The author experienced intense frustration and anxiety related to academic writing in English.,14,GenAI Boosts Learner Confidence
"Self-esteem: Writing challenges led to reduced self-esteem, self-doubt, and feelings of inadequacy compared to native-speaking peers.",14,GenAI Boosts Learner Confidence
Motivation: The desire to escape psychological discomfort served as a motivation to use ChatGPT.,11,GenAI Perceptions in Education
Confidence: Using ChatGPT as a writing assistant could offer confidence and preserve self-esteem.,4,GenAI Boosts Learner Confidence
Performance Expectancy: Students perceived ChatGPT as highly beneficial for improving academic performance and learning support in argumentative writing.,4,GenAI Boosts Learner Confidence
Effort Expectancy: Students found ChatGPT relatively easy to use for argumentative writing tasks.,4,GenAI Boosts Learner Confidence
"Social Influence: Peer and valued opinions had a moderate influence, suggesting social pressure was not the primary driver for adoption.",0,GenAI Perceptions in Education
Habit: The integration of ChatGPT into regular practices was in its early stages and had not yet become a strong habit for the majority of students.,12,GenAI Perceptions in Education
"Self-Efficacy: Students felt confident using ChatGPT independently, even with only online instructions or without direct assistance.",12,GenAI Perceptions in Education
Intention to Continue Use: Students expressed a strong intention to continue using ChatGPT for argumentative writing in the future.,4,GenAI Boosts Learner Confidence
N/A,3,Uncategorized Research Gaps
confidence: Students reported increased confidence in writing academic papers and organizing their ideas.,14,GenAI Boosts Learner Confidence
"engagement: Students showed increased engagement with the revision process, actively incorporating automated feedback.",9,AI-Enhanced Learner Engagement
autonomy: The model fostered greater writing autonomy.,14,GenAI Boosts Learner Confidence
satisfaction: Students found attending the writing class highly productive and meaningful.,14,GenAI Boosts Learner Confidence
PTs' initial hesitation towards using corpus tools with students (perceiving them as boring or overwhelming) shifted to confidence after observing students' effective use.,8,AI-Enhanced Learner Engagement
PTs perceived GenAI as more engaging and user-friendly for students compared to traditional corpus tools.,5,GenAI Perceptions in Education
"PTs valued the inductive, discovery-based learning approach facilitated by CBLP.",0,GenAI Perceptions in Education
PTs were concerned about students' overreliance on ChatGPT and the challenges in managing its misuse for discovery tasks.,11,GenAI Perceptions in Education
PTs reported that participating in the study significantly contributed to their professional development and understanding of technology integration.,0,GenAI Perceptions in Education
Performance expectancy: Teachers widely believed AI tools enhance work efficiency and streamline assessment design.,6,GenAI Perceptions in Education
"Effort expectancy: Teachers perceived challenges related to the effort required to use AI, such as difficulties in customizing AI-generated content to meet specific curriculum standards.",6,GenAI Perceptions in Education
"Facilitating conditions: The lack of institutional support and training was identified as a significant barrier, indicating that the necessary conditions to facilitate AI use were often missing.",6,GenAI Perceptions in Education
Social influence: The need for peer collaboration and structured training highlights the role of social factors in technology adoption.,13,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
Topic familiarity: Both interaction types enhanced learners' familiarity with the writing topics.,14,GenAI Boosts Learner Confidence
Writing confidence: Both interaction types increased learners' confidence in their writing ability.,14,GenAI Boosts Learner Confidence
Perceived difficulty: Both interaction types reduced the learners' perceived difficulty of the writing task.,14,GenAI Boosts Learner Confidence
"LLM acceptance: Measured learners' willingness to adopt and utilize LLMs, encompassing perceived ease of use, perceived usefulness, intention to use, and actual use.",13,GenAI Perceptions in Education
"Student Engagement: The central focus, examined across its behavioral, cognitive, and emotional dimensions.",9,AI-Enhanced Learner Engagement
"Confidence: GenAI use was observed to enhance students' confidence, particularly for quieter learners.",5,GenAI Perceptions in Education
Motivation: Use of GenAI tools increased student motivation and participation in classroom activities.,5,GenAI Perceptions in Education
"Anxiety: GenAI tools provided less stressful, judgment-free environments for practice, dispelling student anxiety. Conversely, teachers experienced anxiety due to institutional ambiguity regarding AI use.",5,GenAI Perceptions in Education
Students perceived ChatGPT as a 'source of knowledge'.,12,GenAI Perceptions in Education
"Students were fascinated by the complexity of the language generated by ChatGPT, finding the use of complex terminology and jargon appealing.",12,GenAI Perceptions in Education
Students appreciated the immediacy of the feedback provided by the tool.,1,AI vs Human Feedback Perceptions
"Attitude: Teachers held nuanced mixed attitudes, with a majority showing an open mindset towards using ChatGPT while also expressing significant ethical concerns and aversion to certain uses.",11,GenAI Perceptions in Education
"Confidence: Teachers expressed confidence in their knowledge of ChatGPT's general capacities but were uncertain about student usage patterns, students' ability to use it responsibly, and effective pedagogical practices.",12,GenAI Perceptions in Education
"Anxiety: Teachers expressed concerns regarding academic honesty, educational equity, the potential for devaluing writing, and compromising students' critical thinking.",14,GenAI Boosts Learner Confidence
Attitude: Participants had a negative attitude towards using ChatGPT for learning Maltese.,12,GenAI Perceptions in Education
Satisfaction: Participants' satisfaction with ChatGPT as a learning tool and their overall experience were rated as very poor.,12,GenAI Perceptions in Education
"Performance: Participants found ChatGPT to be ineffective, challenging, slow, and inaccurate for Maltese learning.",12,GenAI Perceptions in Education
Trust: Participants expressed a lack of trust in the accuracy of the answers provided by ChatGPT for Maltese.,11,GenAI Perceptions in Education
Perceived usefulness: Students' belief that using ChatGPT-4 would enhance their writing performance.,4,GenAI Boosts Learner Confidence
Perceived ease of use: Students' perception of the effort required to use ChatGPT-4.,12,GenAI Perceptions in Education
Attitudes: Students' overall positive or negative feelings about using ChatGPT-4.,12,GenAI Perceptions in Education
Behavioral intention: Students' intention to continue using ChatGPT-4 for learning.,12,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
"Satisfaction: Participants in the recorded video group had slightly higher satisfaction scores, but the difference was not significant.",1,AI vs Human Feedback Perceptions
"Motivation: Participants in the recorded video group had slightly higher motivation scores, but the difference was not significant.",9,AI-Enhanced Learner Engagement
"Trust: Participants in the recorded video group reported slightly higher trust, with the difference approaching statistical significance.",0,GenAI Perceptions in Education
"Cognitive Load: Participants in the AI-generated video group experienced a lower cognitive load, though the difference was not statistically significant.",6,GenAI Perceptions in Education
Social Presence: Participants in the recorded video group perceived a significantly higher level of social presence.,9,AI-Enhanced Learner Engagement
"Uncanny Valley Effect: The AI-generated teacher was perceived as moderately to highly attractive, indicating the uncanny valley effect did not occur.",6,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
"Attitude: Students held complex attitudes, showing both satisfaction and worry.",0,GenAI Perceptions in Education
"Satisfaction: Students were satisfied with improved efficiency, enhanced writing quality, and increased confidence.",14,GenAI Boosts Learner Confidence
"Worry: Students expressed concerns about over-reliance, accuracy of GAI content, and hindering their independent skill development.",0,GenAI Perceptions in Education
"Engagement: Children in the CA group showed higher global engagement and visual attention, while the parent-led group showed higher affective engagement and more vocalizations.",9,AI-Enhanced Learner Engagement
Curiosity: Children's engagement with the CA was partly driven by curiosity about the new design and agency over the device.,9,AI-Enhanced Learner Engagement
"Affect: Children expressed positive affect (smiles, enthusiasm) with the CA and a broader range of emotions (laughter, affection, impatience) with parents. Negative affect was negatively correlated with story retelling performance.",9,AI-Enhanced Learner Engagement
Engagement: Students found the interactive exercises with AI enjoyable and engaging.,6,GenAI Perceptions in Education
Confidence: Using AI for practice helped students feel more confident in their interactions with peers and in using new vocabulary.,6,GenAI Perceptions in Education
"Anxiety: AI tools were used to practice speaking and manage time, which helped calm students and ease anxiety about speaking and deadlines.",6,GenAI Perceptions in Education
Motivation: The supportive and reinforcing nature of AI tools helped sustain student motivation and combat feelings of hopelessness.,6,GenAI Perceptions in Education
Hopelessness: The study measured a significant reduction in hopelessness for students using AI tools compared to the control group.,6,GenAI Perceptions in Education
Positive Emotions: Students in the AI groups reported heightened positive emotions related to writing tasks.,7,GenAI Boosts Learner Confidence
Boredom: Students using AI tools experienced a significant reduction in boredom during writing.,7,GenAI Boosts Learner Confidence
Academic Self-Efficacy: The use of AI platforms led to a significant increase in learners' confidence in their academic abilities.,6,GenAI Perceptions in Education
"Engagement: A key qualitative theme, indicating that students were more actively involved and interested in writing activities when using AI.",7,GenAI Boosts Learner Confidence
"Motivation: AI tools promoted intrinsic motivation by making writing more interactive, supportive, and exciting.",7,GenAI Boosts Learner Confidence
"Autonomy: Students felt a greater sense of ownership and control over their learning process, as the AI tools facilitated independent decision-making.",10,AI-Fostered Learner Autonomy
Confidence: The supportive and non-judgmental feedback from AI helped students overcome self-doubt and feel more confident in their writing.,7,GenAI Boosts Learner Confidence
Anxiety: The AI tools helped reduce writing-related anxiety by providing a low-stakes environment for practice and immediate support.,7,GenAI Boosts Learner Confidence
N/A,3,Uncategorized Research Gaps
N/A,3,Uncategorized Research Gaps
N/A,3,Uncategorized Research Gaps
Beliefs about L1 use: The study measured and found a positive shift in preservice teachers' beliefs regarding the role and appropriateness of using L1 in L2 classrooms.,0,GenAI Perceptions in Education
Intention to use L1: The study found a significant increase in preservice teachers' intention to strategically use L1 in their future teaching practices following the intervention.,0,GenAI Perceptions in Education
Emotional reassurance: Students felt a 'reassuring sense of support' from having both the instructor and ChatGPT as resources.,11,GenAI Perceptions in Education
"Confidence: Students felt 'a sense of relief and recognition' when ChatGPT approved their ideas, confirming their thinking was on the right track.",11,GenAI Perceptions in Education
Autonomy: Collaborative work with ChatGPT stimulated students' autonomy and active involvement.,10,AI-Fostered Learner Autonomy
Mixed emotions: The process could evoke 'fatigue and frustration' but was also described as 'enjoyable' and like a 'treasure hunt'.,9,AI-Enhanced Learner Engagement
Increased self-efficacy in technology skills through iterative use of GenAI.,5,GenAI Perceptions in Education
Confidence in creating useful lesson content grew with refined prompting skills.,0,GenAI Perceptions in Education
Recognized the crucial role of their existing ELT pedagogical knowledge to adapt and refine GenAI outputs for their specific lessons.,5,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
"engagement: The platform supported playful engagement, especially when using a child's home language. Embedded prompts facilitated richer parent-child interaction.",9,AI-Enhanced Learner Engagement
"attitude: Parents felt reassured when screen time was framed as educational. However, they compared the AI stories unfavorably to human-authored books, diminishing their perceived educational value.",6,GenAI Perceptions in Education
"Attitude: Students' feelings toward using ChatGPT were mostly positive, with roughly half responding with a 3 on a 4-point scale (very positive).",12,GenAI Perceptions in Education
"Engagement: Student engagement in material increased, and class discussions became more lively and flourished when using ChatGPT.",12,GenAI Perceptions in Education
"Autonomy: Students were able to take charge of their learning by designing prompts, analyzing output, and sharing findings.",10,AI-Fostered Learner Autonomy
"Anxiety: Some students expressed concern about overreliance, developing a 'habit of laziness,' and a reduction in their own thinking space.",0,GenAI Perceptions in Education
"Trust: Students learned to be critical of ChatGPT's output, recognizing it is not 100% valid and needs human judgment for accuracy.",11,GenAI Perceptions in Education
"Performance: Students felt ChatGPT could enhance their learning, complement their ideas, and increase productivity.",12,GenAI Perceptions in Education
"Perceived Usability (PU): Learners had mixed or neutral views on ChatGPT's usefulness for improving language learning, its efficiency, and its effect on productivity.",12,GenAI Perceptions in Education
"Perceived Ease of Use (PEOU): Learners had positive views, finding ChatGPT easy to use, learn, access, understand, and convenient.",12,GenAI Perceptions in Education
Accuracy: A majority of learners were skeptical of ChatGPT's linguistic and factual accuracy.,12,GenAI Perceptions in Education
Accessibility and Convenience: Most learners found ChatGPT provided instant and convenient access to language practice opportunities.,12,GenAI Perceptions in Education
"Personalization: Learners perceived that ChatGPT enabled them to tailor learning content to their specific interests, needs, and proficiency levels.",12,GenAI Perceptions in Education
Perceived Ease of Use (PEU): Participants perceived ChatGPT as increasingly easy to use over time.,11,GenAI Perceptions in Education
"Perceived Usefulness (PU): Participants saw ChatGPT as a valuable tool for brainstorming, improving writing, and easing academic workload.",4,GenAI Boosts Learner Confidence
Attitude (ATT): Participants developed an increasingly favorable perception of using ChatGPT for class assignments.,12,GenAI Perceptions in Education
Self-Efficacy (SE): Participants felt confident in their ability to use ChatGPT for their classes.,12,GenAI Perceptions in Education
Behavioural Intention (BI): Participants expressed intentions to use ChatGPT frequently and upgrade to more advanced versions.,11,GenAI Perceptions in Education
Concerns about critical thinking: Participants worried that reliance on ChatGPT could suppress creativity and prevent them from developing their own ideas.,11,GenAI Perceptions in Education
Performance Expectancy: Students believed ChatGPT would enhance their ability to achieve academic goals and increase their success.,12,GenAI Perceptions in Education
"Effort Expectancy: Students found ChatGPT intuitive and easy to use, with perceptions of efficiency improving over time.",12,GenAI Perceptions in Education
Social Influence: The perception of ChatGPT among socially influential people shifted from negative to positive over the year.,11,GenAI Perceptions in Education
"Hedonic Motivation: Students consistently found using ChatGPT to be fun, enjoyable, and entertaining.",12,GenAI Perceptions in Education
Behavioural Intention: Students' commitment to integrating ChatGPT into their learning routines increased over time.,12,GenAI Perceptions in Education
"Independence and empowerment: Students felt empowered and more independent, reducing their reliance on teachers and peers for solving problems.",10,AI-Fostered Learner Autonomy
N/A,3,Uncategorized Research Gaps
"Attitude: 80% of participants showed positive attitudes toward using ChatGPT for language skill development, with the highest positivity for writing (100%).",12,GenAI Perceptions in Education
"Anxiety: Some students reported that conversing with ChatGPT helped break their anxiety and build self-confidence, while others felt hesitant and anxious about using new technologies.",12,GenAI Perceptions in Education
Motivation: Students in the communication and writing groups reported an increase in motivation as a result of interacting with ChatGPT.,12,GenAI Perceptions in Education
"Engagement: One student reported becoming 'eager to engage' in conversations with ChatGPT, suggesting high engagement.",12,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
Attitude: The study primarily investigated students' negative responses and rejection of AI feedback.,6,GenAI Perceptions in Education
Perceived Usefulness: A key factor in feedback rejection was the perception that the feedback was unhelpful or did not align with learning objectives.,1,AI vs Human Feedback Perceptions
"Satisfaction: Students expressed frustration and discomfort with feedback that was unclear, overwhelming, or lacked emotional support.",1,AI vs Human Feedback Perceptions
Motivation: The study found that role-play with a GenAI agent significantly increased students' intrinsic motivation compared to traditional peer role-play.,5,GenAI Perceptions in Education
"Self-efficacy: Students using the GenAI agent showed a significant increase in self-efficacy, feeling more competent and capable in their speaking abilities.",5,GenAI Perceptions in Education
"Anxiety: The study measured test anxiety but found no significant difference between the groups. However, student feedback suggested the AI environment could be easier for those with social anxiety.",6,GenAI Perceptions in Education
"Performance: Both groups showed significant improvement in speaking performance, with no statistical difference between the AI and peer-based methods.",8,AI-Enhanced Learner Engagement
Anxiety: Both high and low proficiency learners experienced a significant reduction in foreign language speaking anxiety (FLSA).,8,AI-Enhanced Learner Engagement
Risk-taking: Both groups demonstrated a greater willingness to take linguistic risks in English speaking practice.,8,AI-Enhanced Learner Engagement
Performance: Learners in both groups perceived ChatGPT as beneficial in enhancing their overall oral proficiency and specific dimensions of speaking.,12,GenAI Perceptions in Education
"Needs satisfaction: Measured as a potential mediator, comprising autonomy, competence, and relatedness.",0,GenAI Perceptions in Education
Creative self-concept: Measured as a key mediator influencing the relationship between GenAI literacy and writing SRL.,14,GenAI Boosts Learner Confidence
"Self-regulated learning (SRL): The primary outcome variable, representing learners' ability to manage their writing processes.",14,GenAI Boosts Learner Confidence
motivation: The study measured changes in students' drive to learn with ChatGPT before and after the workshop.,12,GenAI Perceptions in Education
cognitive load: The study assessed the total amount of mental effort students experienced during the workshop activities.,0,GenAI Perceptions in Education
"satisfaction: The study evaluated the extent to which students perceived the workshop experience as fulfilling, enjoyable, and effective.",1,AI vs Human Feedback Perceptions
"Motivation: The study measured the 'ideal L2 writing self', a key motivational construct, finding it was negatively impacted by ChatGPT use.",4,GenAI Boosts Learner Confidence
Autonomy: Qualitative findings revealed students' concerns about over-reliance on AI and a corresponding loss of learner agency and creativity.,10,AI-Fostered Learner Autonomy
"Performance: Students in the ChatGPT group perceived their writing quality as improved due to the tool's ability to generate ideas, enhance vocabulary, and correct errors.",4,GenAI Boosts Learner Confidence
Perceived affordances: Learners' perceptions of the opportunities and constraints for action provided by ChatGPT.,12,GenAI Perceptions in Education
Motivated learning behavior: The effort students are willing to invest in learning English with ChatGPT.,12,GenAI Perceptions in Education
"Digital literacy: The ability to use ICT to access, evaluate, create, and communicate information in the context of using ChatGPT.",12,GenAI Perceptions in Education
Grit: Perseverance and passion for long-term goals in language learning.,8,AI-Enhanced Learner Engagement
Foreign Language Enjoyment (FLE): A positive emotion experienced during English learning.,8,AI-Enhanced Learner Engagement
"Burnout: Feelings of exhaustion, cynicism, and reduced efficacy related to English studies.",8,AI-Enhanced Learner Engagement
"Attitude: Students had varied attitudes towards using corpus tools; some were enthusiastic, others frustrated, and some selective.",13,GenAI Perceptions in Education
"Satisfaction: Overall student evaluation of the DDL workshop was highly positive and enthusiastic, finding it useful, friendly, high-quality, and informative.",1,AI vs Human Feedback Perceptions
N/A,3,Uncategorized Research Gaps
Perceived usefulness: Students found the chatbot helpful for accomplishing writing tasks.,2,GenAI Boosts Learner Confidence
"Perceived ease-of-use: Students, particularly the higher-level group, found the chatbot easy to interact with.",2,GenAI Boosts Learner Confidence
Confidence: Students felt more supported and confident in their writing process.,14,GenAI Boosts Learner Confidence
Satisfaction: Students expressed positive experiences with the chatbot's features like prompt generation and interactive feedback.,2,GenAI Boosts Learner Confidence
"Autonomy: Concerns about overreliance were raised, indicating a tension with developing independent writing skills.",14,GenAI Boosts Learner Confidence
N/A,3,Uncategorized Research Gaps
Attitude: Learners generally hold positive attitudes towards using LLMs as learning tools.,13,GenAI Perceptions in Education
"Trust: Learners express strong trust in the authority and reliability of traditional dictionaries, viewing them as an 'old friend' or a 'door to the academic world'.",0,GenAI Perceptions in Education
Motivation: LLMs are perceived to enhance learning motivation and autonomy.,10,AI-Fostered Learner Autonomy
"Performance: LLMs are valued for efficiency in complex tasks, while dictionaries are valued for accuracy in discrete lookups.",13,GenAI Perceptions in Education
Autonomy: LLM-driven conversational AI is perceived to strengthen learning autonomy.,10,AI-Fostered Learner Autonomy
"Autonomy: Students experienced greater flexibility, ownership, and control over their learning process.",10,AI-Fostered Learner Autonomy
"Competence: Students felt increased self-efficacy and confidence in their language skills due to personalized, non-judgmental feedback and support.",8,AI-Enhanced Learner Engagement
"Relatedness: Perceptions were mixed; some students felt a sense of companionship with the AI, while others experienced isolation and a lack of human connection.",6,GenAI Perceptions in Education
"Motivation: The study explored how the satisfaction of autonomy, competence, and relatedness needs influenced students' motivation for language learning.",8,AI-Enhanced Learner Engagement
Anxiety: The use of ChatGPT as a 'safe space' for practice helped reduce students' language anxiety.,12,GenAI Perceptions in Education
"Positive attitude: Teachers were impressed by ChatGPT's creativity in generating explanations and lesson activities, which expanded their teaching repertoire.",12,GenAI Perceptions in Education
"Reduced cognitive load: Teachers appreciated the automated assessment feature, which made the grading process feel less daunting and psychologically easier.",1,AI vs Human Feedback Perceptions
"Satisfaction: The cost-free nature of ChatGPT was seen as a significant advantage, potentially replacing the need to purchase teaching materials.",12,GenAI Perceptions in Education
"Frustration: Teachers expressed frustration with the need to constantly double-check ChatGPT's output for accuracy and relevance, and with the repetitive nature of its responses for complex prompts.",12,GenAI Perceptions in Education
"Autonomy: The study's central focus, finding that learners developed strategic frameworks to maintain personal agency and control over their learning while using AI.",10,AI-Fostered Learner Autonomy
"Confidence: Learners reported increased confidence in their language abilities, such as speaking with a native speaker (Cora), continuing independent learning (Gina), and listening comprehension (Flora).",8,AI-Enhanced Learner Engagement
"Attitude towards AI: Learners' attitudes evolved from initial hesitation, skepticism, and concern about academic integrity to purposeful, strategic, and critical integration of AI tools into their learning processes.",6,GenAI Perceptions in Education
"Trust: The study highlights the need for learners to develop 'calibrated trust' in AI systems, moving beyond simple acceptance or rejection to a more nuanced and critical engagement.",6,GenAI Perceptions in Education
Motivation: Students felt motivated by the constant availability and support of the AI tool.,6,GenAI Perceptions in Education
Confidence: The tool made students feel 'super confident' about their learning and writing process.,14,GenAI Boosts Learner Confidence
"Reduced Anxiety: The AI created a low-pressure, 'judgment-free' environment, reducing anxiety about making mistakes.",6,GenAI Perceptions in Education
Satisfaction: Students expressed positive feedback on the tool's effectiveness and its role in improving their scores.,1,AI vs Human Feedback Perceptions
N/A,3,Uncategorized Research Gaps
Satisfaction: User pleasure with AiLA was not strongly related to perceived learning improvements.,13,GenAI Perceptions in Education
Familiarity: Students' experience with AiLA did not significantly impact their perceived learning outcomes.,0,GenAI Perceptions in Education
"Perceived learning improvement: Self-reported gains in English skills, which correlated moderately with duration of AiLA use but not with other factors.",8,AI-Enhanced Learner Engagement
Goal attainment: Students' assessment of whether AI tools helped them reach their language learning goals.,6,GenAI Perceptions in Education
Communication confidence: Students' self-assurance in using English after using AiLAs.,8,AI-Enhanced Learner Engagement
"Attitude towards AI: Students viewed ChatGPT as a valuable tool for saving time and overcoming writer's block, but also recognized the risk of becoming dependent on it.",6,GenAI Perceptions in Education
"Perception of academic dishonesty: A majority of students had an incomplete understanding of what constitutes AI-related academic dishonesty, with only 34% identifying copying, submitting AI essays, and translating as dishonest.",6,GenAI Perceptions in Education
Perception of consequences: Students were more concerned about hindering their own writing skill development than about the risk of being caught and facing academic penalties.,14,GenAI Boosts Learner Confidence
"Perception of detectability: Students largely overestimated the effectiveness of AI detection tools, with 73% believing AI-generated content is easily detectable or detectable if reviewed.",6,GenAI Perceptions in Education
"Satisfaction: Students reported a high average satisfaction score (3.65/5.0) with GenAI tools, with no significant differences across gender or academic year.",5,GenAI Perceptions in Education
"Acceptance: Students' acceptance was most influenced by performance expectancy, followed by effort expectancy, facilitating conditions, and social influence.",0,GenAI Perceptions in Education
"Autonomy: Students used AI tools for self-improvement and reflective learning, indicating a sense of agency in their academic journeys.",10,AI-Fostered Learner Autonomy
"Confidence: Students reported feeling more confident in their work (e.g., grammar) after using AI tools for proofreading.",7,GenAI Boosts Learner Confidence
Attitude: Students developed general positive attitudes towards using ChatGPT as a tool for language learning after the training.,12,GenAI Perceptions in Education
Confidence: Students' self-confidence in using ChatGPT ethically and effectively increased following the training.,11,GenAI Perceptions in Education
"Anxiety: The training reduced students' anxiety about committing academic misconduct, though some remained apprehensive about data privacy.",0,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
"satisfaction: Participants reported a positive experience with ChatGPT, indicating satisfaction with its usability for language learning tasks.",12,GenAI Perceptions in Education
"attitude: Participants perceived ChatGPT as a useful, user-friendly, and easily accessible tool.",11,GenAI Perceptions in Education
"ease of use: This was the most popular aspect reported by participants, who found the interface to be effortless, seamless, and friendly.",13,GenAI Perceptions in Education
Attitude: Students held positive attitudes towards the immediate benefits of AI tools for text enhancement but were concerned about long-term impacts.,7,GenAI Boosts Learner Confidence
"Performance: Students believed AI tools helped improve the quality of their written work, particularly in accuracy, vocabulary, and organization.",7,GenAI Boosts Learner Confidence
Autonomy: Students expressed concern that overreliance on AI tools could negatively affect their independent writing and thinking abilities.,7,GenAI Boosts Learner Confidence
"Confidence: Students felt more confident using tools they were familiar with, such as Grammarly and Google Translate.",8,AI-Enhanced Learner Engagement
"Satisfaction and Engagement: Learners found ChatGPT engaging due to its personalized and instant feedback, leading to high satisfaction.",12,GenAI Perceptions in Education
Motivation: The tool enhanced learner motivation for writing.,14,GenAI Boosts Learner Confidence
Confidence: Timely and non-judgmental feedback boosted learners' confidence in their writing abilities.,14,GenAI Boosts Learner Confidence
Anxiety: The tool reduced revision-related anxiety.,14,GenAI Boosts Learner Confidence
"Autonomy: ChatGPT was perceived as promoting autonomous, self-directed learning outside the classroom.",10,AI-Fostered Learner Autonomy
"Trust: Learners expressed a need to balance trust in the AI's output with critical evaluation due to occasional inaccuracies, indicating a complex relationship with trust.",6,GenAI Perceptions in Education
Positive attitude: Practitioners showed a positive attitude and interest towards using AI-powered tools like ChatGPT for ESP needs analysis.,6,GenAI Perceptions in Education
"Satisfaction: Practitioners were generally satisfied with the target and learning needs identified by ChatGPT, finding them context-oriented and useful for creating engaging learning environments.",12,GenAI Perceptions in Education
"Confidence: Practitioners expressed confidence in the accuracy of the data provided by ChatGPT, particularly regarding target situation requirements.",11,GenAI Perceptions in Education
"Motivation: Practitioners perceived that using ChatGPT could help them overcome the arduous and resource-intensive nature of needs analysis, thus maintaining their motivation.",11,GenAI Perceptions in Education
Learning achievement: Measured by pre- and post-tests on linguistics concepts.,8,AI-Enhanced Learner Engagement
Reflective performance: Assessed through pre- and post-reflection tasks evaluated with a rubric.,0,GenAI Perceptions in Education
"Reflection perception: Measured via a questionnaire on dimensions of habitual action, comprehension, reflection, and critical reflection.",0,GenAI Perceptions in Education
Metacognitive awareness: Assessed using a pre- and post-questionnaire on students' awareness and control of their learning processes.,0,GenAI Perceptions in Education
N/A,3,Uncategorized Research Gaps
Foreign Language Enjoyment (FLE): The study measured and found that AI-IDLE positively predicted learners' enjoyment of English learning.,8,AI-Enhanced Learner Engagement
Motivation (Ideal L2 Self): The study measured learners' envisioned future selves as L2 speakers and found that AI-IDLE positively predicted a clearer ideal L2 self.,6,GenAI Perceptions in Education
Anxiety: Learners reported feeling less anxious and more relaxed when practicing English with AI compared to in-class situations.,8,AI-Enhanced Learner Engagement
Confidence: AI-IDLE enables learners to build confidence in their English skills (inferred).,8,AI-Enhanced Learner Engagement
Engagement: AI-IDLE fosters greater engagement in the language learning process (inferred).,9,AI-Enhanced Learner Engagement
Perceived behaviour control: Learners' perception of the ease or difficulty in using ChatGPT for English learning.,12,GenAI Perceptions in Education
"Subjective norms: Learners' perception of social pressure and support from others (family, friends, teachers) to use ChatGPT.",12,GenAI Perceptions in Education
Attitude: Learners' overall positive or negative evaluation and feelings regarding using ChatGPT for English learning.,12,GenAI Perceptions in Education
Intention: Learners' willingness and determination to use ChatGPT as a tool in their English learning process.,12,GenAI Perceptions in Education
Enjoyment: Positive emotion experienced when learners find the process of using ChatGPT for English learning fun and manageable.,12,GenAI Perceptions in Education
Anxiety: Activating emotion experienced when learners perceive the outcomes of using ChatGPT as important but feel uncertain or lack control.,12,GenAI Perceptions in Education
"Boredom: Negative emotion experienced when learners perceive the process of using ChatGPT for English learning as unimportant, irrelevant, or dull.",12,GenAI Perceptions in Education
"Well-being: The study measured learners' well-being, finding a positive correlation with ChatGPT use.",12,GenAI Perceptions in Education
"Emotion regulation: The study measured learners' ability to regulate emotions, finding it was positively correlated with ChatGPT use and acted as a mediator for well-being.",12,GenAI Perceptions in Education
motivation: The study found that using ChatGPT had a significant positive impact on students' motivation for writing.,4,GenAI Boosts Learner Confidence
self-efficacy: The use of ChatGPT was associated with increased self-efficacy in writing among students.,4,GenAI Boosts Learner Confidence
engagement: Students in the AI group showed significantly higher writing engagement compared to the control group.,7,GenAI Boosts Learner Confidence
