source_filename,prompt_index,prompt,title,authors,char_len,lang,token_count,sentence_count,prompt_en,has_role,has_constraints,has_example,has_cot,has_any_structure,imperative_like,interrogative_like
1-s2.0-S0889490625000134-main.pdf,0,You are a competent senior high school student writer of English texts for academic purposes. Write 16 argumentative essays with a persuasive writing style on the topic of [transport]. Each essay is about 500 words long.,Rhetorical distinctions: Comparing metadiscourse in essays by ChatGPT and students,"Feng (Kevin) Jiang, Ken Hyland",220,en,41,3,You are a competent senior high school student writer of English texts for academic purposes. Write 16 argumentative essays with a persuasive writing style on the topic of [transport]. Each essay is about 500 words long.,True,True,False,False,True,False,False
1-s2.0-S1060374324000377-main.pdf,0,I'm a little unsure about my grammar and punctuation in this essay. Can you help me identify any errors and suggest corrections?,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",128,en,25,2,I'm a little unsure about my grammar and punctuation in this essay. Can you help me identify any errors and suggest corrections?,False,False,False,False,False,False,False
1-s2.0-S1060374324000377-main.pdf,1,Can you help me improve my word choice and clarity in the following essay,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",73,en,14,1,Can you help me improve my word choice and clarity in the following essay,False,False,False,False,False,False,False
1-s2.0-S1060374324000377-main.pdf,2,I've written a rough draft of my essay but I know it needs some work. Can you help me identify any areas that need improvement?,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",127,en,28,3,I've written a rough draft of my essay but I know it needs some work. Can you help me identify any areas that need improvement?,False,False,False,False,False,False,False
1-s2.0-S1060374324000377-main.pdf,3,paraphrase,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",10,id,1,1,paraphrase,False,False,False,False,False,False,False
1-s2.0-S1060374324000377-main.pdf,4,check grammar,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",13,sv,2,1,check grammar,False,False,False,False,False,True,False
1-s2.0-S1060374324000377-main.pdf,5,rewrite,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",7,en,1,1,rewrite,False,False,False,False,False,True,False
1-s2.0-S1060374324000377-main.pdf,6,polish,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",6,sq,1,1,Polish,False,False,False,False,False,False,False
1-s2.0-S1060374324000377-main.pdf,7,improve,"Graduate students' use of ChatGPT for academic text revision: Behavioral, cognitive, and affective engagement","Svetlana Koltovskaia, Payam Rahmati, Hooman Saeli",7,sl,1,1,improve,False,False,False,False,False,True,False
1-s2.0-S1060374324000638-main.pdf,0,how can I write this better,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",27,en,6,1,how can I write this better,False,False,False,False,False,False,True
1-s2.0-S1060374324000638-main.pdf,1,are there any mistakes in my text,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",33,en,7,1,are there any mistakes in my text,False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,2,Don't add any sensationalistic words please.,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",44,en,8,1,Don't add any sensationalistic words please.,False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,3,Can you write this using less bombastic language?,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",49,en,9,1,Can you write this using less bombastic language?,False,False,False,False,False,False,True
1-s2.0-S1060374324000638-main.pdf,4,tone the text up,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",16,en,4,1,tone the text up,False,False,False,False,False,True,False
1-s2.0-S1060374324000638-main.pdf,5,down,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",4,pl,1,1,down,False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,6,Can you provide a text with a scientific level somewhere in between your 1st revision and your 2nd revision?,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",108,en,20,1,Can you provide a text with a scientific level somewhere in between your 1st revision and your 2nd revision?,False,False,False,False,False,False,True
1-s2.0-S1060374324000638-main.pdf,7,10 % fewer technical words,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",26,en,5,1,10 % fewer technical words,False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,8,"the second paragraph became too informal now, please change it to a middle ground.",Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",82,en,16,1,"the second paragraph became too informal now, please change it to a middle ground.",False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,9,What was the weaknesses with my abstract?,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",41,en,8,1,What was the weaknesses with my abstract?,False,False,False,False,False,False,True
1-s2.0-S1060374324000638-main.pdf,10,I need help in formatting an introduction to a paper. Can you analyze it for me and determine what needs to be adjusted for readability?,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",136,en,27,2,I need help in formatting an introduction to a paper. Can you analyze it for me and determine what needs to be adjusted for readability?,False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,11,Do you think that it is reasonable to say that the patients in this branch should be analyzed further? And can you explain your answer?,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",135,en,27,2,Do you think that it is reasonable to say that the patients in this branch should be analyzed further? And can you explain your answer?,False,False,False,False,False,False,True
1-s2.0-S1060374324000638-main.pdf,12,the last paragraph is redundant,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",31,en,5,1,the last paragraph is redundant,False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,13,"Hello, I have a draft for the introduction section of my upcoming paper. I need help refining it for publication.",Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",113,en,23,2,"Hello, I have a draft for the introduction section of my upcoming paper. I need help refining it for publication.",False,False,False,False,False,False,False
1-s2.0-S1060374324000638-main.pdf,14,Can you please review and improve the text below in more scientific terms?,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",74,en,14,1,Can you please review and improve the text below in more scientific terms?,False,False,False,False,False,False,True
1-s2.0-S1060374324000638-main.pdf,15,"Hi, dear virtual assistant! Today I am taking a graduate-level course titled... Please act as a thoughtful and helpful editor and provide some feedback on the style, content, and structure of the text presented below. Please feel free to ask specific questions about any detail you need additional feedback about",Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",312,en,58,4,"Hi, dear virtual assistant! Today I am taking a graduate-level course titled... Please act as a thoughtful and helpful editor and provide some feedback on the style, content, and structure of the text presented below. Please feel free to ask specific questions about any detail you need additional feedback about",True,False,False,False,True,False,False
1-s2.0-S1060374324000638-main.pdf,16,Revise this text as you see fit,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",31,en,7,1,Revise this text as you see fit,False,False,False,False,False,True,False
1-s2.0-S1060374324000638-main.pdf,17,improve the quality of the language in this text.,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",49,en,10,1,improve the quality of the language in this text.,False,False,False,False,False,True,False
1-s2.0-S1060374324000638-main.pdf,18,improve the quality of the language of this text making it suitable to be in the introduction of a scientific journal.,Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",118,en,22,1,improve the quality of the language of this text making it suitable to be in the introduction of a scientific journal.,False,False,False,False,False,True,False
1-s2.0-S1060374324000638-main.pdf,19,"Change exploring to reading. Also, please make the second paragraph a little bit less formal.",Conceptualising and cultivating Critical GAI Literacy in doctoral academic writing,"Amy Wanyu Ou, Baraa Khuder, Sindija Franzetti, Raffaella Negretti",93,en,18,2,"Change exploring to reading. Also, please make the second paragraph a little bit less formal.",False,False,False,False,False,False,False
1-s2.0-S1060374324000675-main.pdf,0,"The media has often been accused of perpetuating stereotypes by including only one group of people in advertisements or presenting one class, race, or gender in a specific manner. How does international and national media influence the way Brazil is perceived by others?",AI or student writing? Analyzing the situational and linguistic characteristics of undergraduate student writing and AI-generated assignments,"Larissa Goulart, Marine Laísa Matte, Alanna Mendoza, Lee Alvarado, Ingrid Veloso",270,en,47,2,"The media has often been accused of perpetuating stereotypes by including only one group of people in advertisements or presenting one class, race, or gender in a specific manner. How does international and national media influence the way Brazil is perceived by others?",False,False,False,False,False,False,False
1-s2.0-S1060374324000675-main.pdf,1,What is language variation? How does it affect your practice as a teacher and/or as a translator? Give examples.,AI or student writing? Analyzing the situational and linguistic characteristics of undergraduate student writing and AI-generated assignments,"Larissa Goulart, Marine Laísa Matte, Alanna Mendoza, Lee Alvarado, Ingrid Veloso",112,en,22,3,What is language variation? How does it affect your practice as a teacher and/or as a translator? Give examples.,True,False,False,False,True,False,True
1-s2.0-S1060374324000675-main.pdf,2,Respond to the prompt as an undergraduate student of English Linguistics or Literature in a Brazilian University.,AI or student writing? Analyzing the situational and linguistic characteristics of undergraduate student writing and AI-generated assignments,"Larissa Goulart, Marine Laísa Matte, Alanna Mendoza, Lee Alvarado, Ingrid Veloso",113,en,18,1,Respond to the prompt as an undergraduate student of English Linguistics or Literature in a Brazilian University.,True,False,False,False,True,False,False
1-s2.0-S1060374325000062-main.pdf,0,"请检查这篇作文的语法和拼写错误,并给出修正建议 (Please check the grammar and spelling errors in this essay, and provide explanations for each change)",Translanguaging with generative AI in EFL writing: Students' practices and perceptions,"Wanli Yang, Chenming Lin",126,en,22,1,"请检查这篇作文的语法和拼写错误,并给出修正建议 (Please check the grammar and spelling errors in this essay, and provide explanations for each change)",False,False,False,False,False,False,False
1-s2.0-S1060374325000062-main.pdf,1,怎么把这两句话并在一起 (how can I combine these two sentences into one complete sentence)?,Translanguaging with generative AI in EFL writing: Students' practices and perceptions,"Wanli Yang, Chenming Lin",79,en,15,1,怎么把这两句话并在一起 (how can I combine these two sentences into one complete sentence)?,False,False,False,False,False,False,True
1-s2.0-S1060374325000062-main.pdf,2,"要写一篇英语作文主题为“人们正在沉迷于科技”,中文列出要写这篇作文的思维导图 (Write an English essay on the theme 'People are addicted to technology', and list the mind map for this essay in Chinese.)",Translanguaging with generative AI in EFL writing: Students' practices and perceptions,"Wanli Yang, Chenming Lin",162,en,29,1,"要写一篇英语作文主题为“人们正在沉迷于科技”,中文列出要写这篇作文的思维导图 (Write an English essay on the theme 'People are addicted to technology', and list the mind map for this essay in Chinese.)",False,False,False,False,False,False,False
1-s2.0-S1060374325000062-main.pdf,3,请将以上我给出的主要内容分点提炼大纲 (Please refine the main points I have given above into an outline.),Translanguaging with generative AI in EFL writing: Students' practices and perceptions,"Wanli Yang, Chenming Lin",86,en,16,1,请将以上我给出的主要内容分点提炼大纲 (Please refine the main points I have given above into an outline.),False,False,False,False,False,False,False
1-s2.0-S1060374325000062-main.pdf,4,"除了基础的first second 这些 有没有更高级一些的 (Besides the basic 'first' and 'second', are there any more advanced ones?)",Translanguaging with generative AI in EFL writing: Students' practices and perceptions,"Wanli Yang, Chenming Lin",106,en,24,1,"除了基础的first second 这些 有没有更高级一些的 (Besides the basic 'first' and 'second', are there any more advanced ones?)",False,False,False,False,False,False,False
1-s2.0-S1060374325000104-main.pdf,0,"Write me a synthesis in German of 300-350 words on these two texts. Please make sure that the synthesis contains an introduction, a main body and a conclusion with a final evaluation. The text should be written in an academic style.",Collaborative writing based on generative AI models: Revision and deliberation processes in German as a foreign language,"Marije Michel, Iryna Bazhutkina, Niklas Abel, Carola Strobl",232,en,47,3,"Write me a synthesis in German of 300-350 words on these two texts. Please make sure that the synthesis contains an introduction, a main body and a conclusion with a final evaluation. The text should be written in an academic style.",False,True,False,False,True,True,False
1-s2.0-S1060374325000104-main.pdf,1,"Write me a synthesis in German of 300-350 words on these two texts. Please make sure that the synthesis contains an introduction, a main body and a conclusion with a final evaluation. The text should be written in an academic style. Use subjunctive I for indirect quotations.",Collaborative writing based on generative AI models: Revision and deliberation processes in German as a foreign language,"Marije Michel, Iryna Bazhutkina, Niklas Abel, Carola Strobl",275,en,54,4,"Write me a synthesis in German of 300-350 words on these two texts. Please make sure that the synthesis contains an introduction, a main body and a conclusion with a final evaluation. The text should be written in an academic style. Use subjunctive I for indirect quotations.",False,True,False,False,True,True,False
1-s2.0-S1060374325000116-main.pdf,0,How to write an essay within the following mark scheme,The need for critical digital literacies in generative AI-mediated L2 writing,Ron Darvin,54,en,10,1,How to write an essay within the following mark scheme,False,False,False,False,False,False,False
1-s2.0-S1060374325000128-main.pdf,0,Which part do you think it lacks? Which parts do you think I should improve?,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",76,en,17,2,Which part do you think it lacks? Which parts do you think I should improve?,False,False,False,False,False,False,True
1-s2.0-S1060374325000128-main.pdf,1,What suggestions do you have for me to improve ... ?,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",52,en,11,1,What suggestions do you have for me to improve ... ?,False,False,False,False,False,False,True
1-s2.0-S1060374325000128-main.pdf,2,"If you were to like grade this, what would be my grade? How would you suggest to make this better?",Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",98,en,23,2,"If you were to like grade this, what would be my grade? How would you suggest to make this better?",False,False,False,False,False,False,True
1-s2.0-S1060374325000128-main.pdf,3,Modify this essay.,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",18,en,4,1,Modify this essay.,False,False,False,False,False,True,False
1-s2.0-S1060374325000128-main.pdf,4,Are my arguments clear?,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",23,en,5,1,Are my arguments clear?,False,False,False,False,False,False,True
1-s2.0-S1060374325000128-main.pdf,5,Create a transition between XX [sentence A] and XX [sentence B],Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",63,en,15,1,Create a transition between XX [sentence A] and XX [sentence B],False,False,False,False,False,True,False
1-s2.0-S1060374325000128-main.pdf,6,Please correct the grammar in the following paragraph.,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",54,en,9,1,Please correct the grammar in the following paragraph.,False,False,False,False,False,True,False
1-s2.0-S1060374325000128-main.pdf,7,Less overdone give me a word that can replace this [Note: “This” means “less overdone”].,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",88,en,23,1,Less overdone give me a word that can replace this [Note: “This” means “less overdone”].,False,False,False,False,False,False,False
1-s2.0-S1060374325000128-main.pdf,8,Revise the wording only and not the content so as to keep my original ideas.,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",76,en,16,1,Revise the wording only and not the content so as to keep my original ideas.,False,False,False,False,False,True,False
1-s2.0-S1060374325000128-main.pdf,9,Change my word choice.,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",22,en,5,1,Change my word choice.,False,False,False,False,False,True,False
1-s2.0-S1060374325000128-main.pdf,10,Reduce this to 400 words.,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",25,en,6,1,Reduce this to 400 words.,False,True,False,False,True,True,False
1-s2.0-S1060374325000128-main.pdf,11,check my grammar,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",16,sv,3,1,check my grammar,False,False,False,False,False,True,False
1-s2.0-S1060374325000128-main.pdf,12,Is there any other feedback for my essay in terms of structure or APA in-text citations?,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",88,en,19,1,Is there any other feedback for my essay in terms of structure or APA in-text citations?,False,False,False,False,False,False,True
1-s2.0-S1060374325000128-main.pdf,13,why some young people like to be ambiguous with to many people at same time but not have a love relationship,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",108,en,21,1,why some young people like to be ambiguous with to many people at same time but not have a love relationship,False,False,False,False,False,False,False
1-s2.0-S1060374325000128-main.pdf,14,Benefits of meal sharing and meal preparation?,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",46,en,8,1,Benefits of meal sharing and meal preparation?,False,False,False,False,False,False,True
1-s2.0-S1060374325000128-main.pdf,15,summarize this article as a point,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",33,en,6,1,summarize this article as a point,True,False,False,False,True,True,False
1-s2.0-S1060374325000128-main.pdf,16,provide explanations for a paragraph or the whole reading,Investigating L2 writers’ critical AI literacy in AI-assisted writing: An APSE model,"Chaoran Wang, Zhaozhe Wang",57,en,9,1,provide explanations for a paragraph or the whole reading,False,False,False,False,False,True,False
1-s2.0-S1060374325000554-main.pdf,0,Television advertising directed toward young children (aged two to five) should not be allowed. Give me some idea,"Generative AI is useful for second language writing, but when, why, and for how long do learners use it?","Haerim Hwang, Xingyu Chang, Jiaxin Sun",113,en,21,2,Television advertising directed toward young children (aged two to five) should not be allowed. Give me some idea,False,False,False,False,False,False,False
1-s2.0-S1060374325000554-main.pdf,1,any examples of such kind of advertisement?,"Generative AI is useful for second language writing, but when, why, and for how long do learners use it?","Haerim Hwang, Xingyu Chang, Jiaxin Sun",43,en,8,1,any examples of such kind of advertisement?,False,False,False,False,False,False,True
1-s2.0-S1060374325000554-main.pdf,2,give [me a] similar word [to] “impressionable”,"Generative AI is useful for second language writing, but when, why, and for how long do learners use it?","Haerim Hwang, Xingyu Chang, Jiaxin Sun",46,en,13,1,give [me a] similar word [to] “impressionable”,False,False,False,False,False,True,False
1-s2.0-S1060374325000554-main.pdf,3,help me correct the grammar ...,"Generative AI is useful for second language writing, but when, why, and for how long do learners use it?","Haerim Hwang, Xingyu Chang, Jiaxin Sun",31,en,6,1,help me correct the grammar ...,False,False,False,False,False,True,False
1-s2.0-S1060374325000554-main.pdf,4,Edit it to become concise,"Generative AI is useful for second language writing, but when, why, and for how long do learners use it?","Haerim Hwang, Xingyu Chang, Jiaxin Sun",25,en,5,1,Edit it to become concise,False,False,False,False,False,True,False
1-s2.0-S1060374325000797-main.pdf,0,"ChatGPT was prompted to provide feedback on genre appropriateness, rhetorical effectiveness, clarity, and overall writing quality, assuming the role of a supportive academic writing tutor.",From algorithms to annotations: Rethinking feedback practices in academic writing through AI-human comparison,Hadi Kashiha,188,en,30,1,"ChatGPT was prompted to provide feedback on genre appropriateness, rhetorical effectiveness, clarity, and overall writing quality, assuming the role of a supportive academic writing tutor.",False,False,False,False,False,False,False
1-s2.0-S1075293524000928-main.pdf,0,"Sample prompt for essay generation: In 300–400 words, state your stand on the following topic: [Should teenagers be prohibited to use social media? OR Should school uniforms be mandatory among college students?]. Provide at least three arguments to support your position. You will have 90 minutes to complete this essay without the aid of any reference materials. In MS Word, computerize your essay using the following format: Font 12 Calibri, double-spaced, indented paragraphs.",Detecting and assessing AI-generated and human-produced texts: The case of second language writing teachers,"Loc Nguyen, Jessie S. Barrot",479,en,90,6,"Sample prompt for essay generation: In 300–400 words, state your stand on the following topic: [Should teenagers be prohibited to use social media? OR Should school uniforms be mandatory among college students?]. Provide at least three arguments to support your position. You will have 90 minutes to complete this essay without the aid of any reference materials. In MS Word, computerize your essay using the following format: Font 12 Calibri, double-spaced, indented paragraphs.",False,True,False,False,True,False,False
1-s2.0-S1075293525000376-main.pdf,0,Translate this paragraph to Korean,"The impact of self-revision, machine translation, and ChatGPT on L2 writing: Raters' assessments, linguistic complexity, and error correction","Minjoo Kim, Yuah V. Chon",34,en,5,1,Translate this paragraph to Korean,False,False,False,False,False,True,False
1-s2.0-S1075293525000376-main.pdf,1,Proofread this paragraph,"The impact of self-revision, machine translation, and ChatGPT on L2 writing: Raters' assessments, linguistic complexity, and error correction","Minjoo Kim, Yuah V. Chon",24,en,3,1,Proofread this paragraph,False,False,False,False,False,False,False
1-s2.0-S1075293525000467-main.pdf,0,"The paper describes the prompt's function rather than providing it verbatim. The prompt for the scoring task required the Chatbot to perform the following actions in sequence: (a) mark the attached report based on the rubric; (b) output the total score along with all the marks for the four assessment domains (e.g., task fulfillment and language use); and (c) provide brief justifications for all the marks in a bullet-point format.",Investigating a customized generative AI chatbot for automated essay scoring in a disciplinary writing task,"Ge Lan, Yi Li, Jie Yang, Xuanzi He",433,en,87,2,"The paper describes the prompt's function rather than providing it verbatim. The prompt for the scoring task required the Chatbot to perform the following actions in sequence: (a) mark the attached report based on the rubric; (b) output the total score along with all the marks for the four assessment domains (e.g., task fulfillment and language use); and (c) provide brief justifications for all the marks in a bullet-point format.",False,False,True,False,True,False,False
1-s2.0-S1096751624000241-main.pdf,0,I am providing feedback on a peer's essay. You provide comments and suggestions on my feedback in terms of the five aspects as follows: 1. Affect: Good feedback includes encouraging and positive emotions such as praise or compliments. 2. Description: Good feedback includes a summary statement such as description of content or taken action to a large extent. 3. Identification: Good feedback includes explicit and localized identification of problems. 4. Justification: Good feedback includes elaborations and justifications of identified problems. 5. Constructiveness: Good feedback includes recommendations and action plans for further improvements. Below is my feedback: [The student's comments typed into the Comment box].,Effects of an AI-supported approach to peer feedback on university EFL students' feedback quality and writing ability,"Kai Guo, Mengru Pan, Yuanke Li, Chun Lai",727,en,127,13,I am providing feedback on a peer's essay. You provide comments and suggestions on my feedback in terms of the five aspects as follows: 1. Affect: Good feedback includes encouraging and positive emotions such as praise or compliments. 2. Description: Good feedback includes a summary statement such as description of content or taken action to a large extent. 3. Identification: Good feedback includes explicit and localized identification of problems. 4. Justification: Good feedback includes elaborations and justifications of identified problems. 5. Constructiveness: Good feedback includes recommendations and action plans for further improvements. Below is my feedback: [The student's comments typed into the Comment box].,False,False,True,False,True,False,False
1-s2.0-S1475158525000529-main.pdf,0,将“The fire extinguishing performances of lithium-ion battery extinguishants and surfactants were compared from the perspective of patents by analyzing their respective fire suppression mechanism’简化成更简练的书面英语(simplify the sentence into more concise written English),Doctoral student's strategy use in GAI chatbot-assisted L2 writing: An activity theory perspective,"Min Zou, Delin Kong, Icy Lee",263,en,34,1,将“The fire extinguishing performances of lithium-ion battery extinguishants and surfactants were compared from the perspective of patents by analyzing their respective fire suppression mechanism’简化成更简练的书面英语(simplify the sentence into more concise written English),False,False,False,False,False,False,False
1-s2.0-S1475158525000529-main.pdf,1,"在这篇论文的基础上,我实现了DDIM的版本,并把这个模型成功迁移到了 Hugging Face 和 Diffusers上 (Based on this paper, I have implemented the DDIM version and successfully transferred the model to Hugging Face and Diffusers)",Doctoral student's strategy use in GAI chatbot-assisted L2 writing: An activity theory perspective,"Min Zou, Delin Kong, Icy Lee",188,en,32,1,"在这篇论文的基础上,我实现了DDIM的版本,并把这个模型成功迁移到了 Hugging Face 和 Diffusers上 (Based on this paper, I have implemented the DDIM version and successfully transferred the model to Hugging Face and Diffusers)",False,False,False,False,False,False,False
1-s2.0-S1475158525000529-main.pdf,2,"I would like you to serve as an English translator, proofreader, and editor to translate my upcoming Chinese content into correct, concise, refined, and academic English. Please replace simple vocabulary and sentences with more formal and sophisticated expressions while ensuring the meaning remains intact. Overall, the language style should be similar to [XXX] journal.",Doctoral student's strategy use in GAI chatbot-assisted L2 writing: An activity theory perspective,"Min Zou, Delin Kong, Icy Lee",371,en,65,3,"I would like you to serve as an English translator, proofreader, and editor to translate my upcoming Chinese content into correct, concise, refined, and academic English. Please replace simple vocabulary and sentences with more formal and sophisticated expressions while ensuring the meaning remains intact. Overall, the language style should be similar to [XXX] journal.",True,False,False,False,True,False,False
1-s2.0-S1475158525000529-main.pdf,3,please translate this paragraph into academic English: 我们在真空环境下采用了X合成方法... 得到了数据1 (we used synthesis method X in a vacuum environment and obtained data 1),Doctoral student's strategy use in GAI chatbot-assisted L2 writing: An activity theory perspective,"Min Zou, Delin Kong, Icy Lee",154,en,26,2,please translate this paragraph into academic English: 我们在真空环境下采用了X合成方法... 得到了数据1 (we used synthesis method X in a vacuum environment and obtained data 1),False,False,False,False,False,True,False
1-s2.0-S1475158525000529-main.pdf,4,I am writing a paper on xx for a leading academic journal. I want you to act as an English translator and improver. Please translate this paragraph into English. Use sophisticated and academic language. Use a professional tone,Doctoral student's strategy use in GAI chatbot-assisted L2 writing: An activity theory perspective,"Min Zou, Delin Kong, Icy Lee",226,en,42,5,I am writing a paper on xx for a leading academic journal. I want you to act as an English translator and improver. Please translate this paragraph into English. Use sophisticated and academic language. Use a professional tone,True,False,False,False,True,False,False
1-s2.0-S1475158525000529-main.pdf,5,I want you to act as a reviewer. You will need to analyze and critique the following abstract submitted to an international journal and provide specific suggestions to improve it.,Doctoral student's strategy use in GAI chatbot-assisted L2 writing: An activity theory perspective,"Min Zou, Delin Kong, Icy Lee",179,en,32,2,I want you to act as a reviewer. You will need to analyze and critique the following abstract submitted to an international journal and provide specific suggestions to improve it.,True,False,False,False,True,False,False
1-s2.0-S1475158525001018-main.pdf,0,I asked Claude to write a list of new approaches to beautification in Europe.,"Generative AI in dissertation writing: L2 doctoral students' self-reported use, AI-giarism, and perceived training needs","MohammadHamed Hoomanfard, Yaser Shamsi",77,en,15,1,I asked Claude to write a list of new approaches to beautification in Europe.,False,False,False,False,False,False,False
1-s2.0-S1475158525001018-main.pdf,1,I asked Copilot about sections I needed to include in my introduction.,"Generative AI in dissertation writing: L2 doctoral students' self-reported use, AI-giarism, and perceived training needs","MohammadHamed Hoomanfard, Yaser Shamsi",70,en,13,1,I asked Copilot about sections I needed to include in my introduction.,False,False,False,False,False,False,False
1-s2.0-S147515852500102X-main.pdf,0,Show me an example graph.,Human-AI collaborative reading in academic contexts: An exploratory case study,"Dayoung Joo, Diane Belcher",25,en,6,1,Show me an example graph.,False,False,False,False,False,True,False
