text,cluster_id,theme
"Struggles to evaluate higher-order thinking skills such as application, analysis, and evaluation.",1,GenAI Linguistic and Pedagogical Limitations
"Adheres too rigidly to rubrics, marking grammar and style too harshly without accounting for overall human comprehensibility.",0,
"Lacks a profound understanding of the words it processes, potentially resulting in ambiguous or low-quality outputs.",0,
"Struggled to handle cultural nuances, local dialects, and idiomatic expressions accurately.",0,
"Generated translations that could be overly formal, academic, or 'stiff', missing the intended tone.",0,
"Risk of creating over-reliance and dependency, potentially hindering the development of students' own translation skills and critical thinking.",2,Risks of Overreliance on GenAI
N/A,6,Uncategorized Research Gaps
No significant change in reading anxiety levels was observed following the intervention.,9,Minimal Impact of GenAI on Learning Outcomes
The impact of ChatGPT simplification on reading anxiety remains inconclusive in the context of a single-shot intervention.,5,GenAI Linguistic and Pedagogical Limitations
Performance is repetitive and lacks deep contextual understanding.,1,GenAI Linguistic and Pedagogical Limitations
"Struggles to maintain relevance and lacks human-like, proactive repair strategies.",7,GenAI Linguistic and Pedagogical Limitations
"Tends to provide excessive information, violating the Gricean maxim of quantity.",7,GenAI Linguistic and Pedagogical Limitations
Inconsistent in adapting to learners with lower English proficiency levels.,0,
"May overgeneralize or misinterpret key pragmatic cues, reinforcing stereotypes.",2,Risks of Overreliance on GenAI
Can break conversational flow by revealing its non-human identity.,0,
Over-reliance on MT can compromise learning and interfere with basic writing and memorization skills.,2,Risks of Overreliance on GenAI
Unrestricted MT access may undermine students' intrinsic motivation and cognitive engagement.,2,Risks of Overreliance on GenAI
MT use can create unrealistic student expectations for instant fluency and results.,2,Risks of Overreliance on GenAI
"Generative AI can produce inaccuracies, such as fake references.",4,Risks of Overreliance on GenAI
"Over-reliance and dependency on AI tools, leading to self-doubt.",3,Risks of Overreliance on GenAI
Potential hindrance of critical thinking and creativity.,2,Risks of Overreliance on GenAI
"Technical issues such as system crashes, affecting workflow.",7,GenAI Linguistic and Pedagogical Limitations
"AI can provide generic suggestions, lacking diverse perspectives.",3,Risks of Overreliance on GenAI
"LLMs lack consistency, with outputs varying even with the same prompts and models.",8,GenAI Feedback and Assessment Challenges
LLMs perform significantly better at error correction than at the more meta-linguistic tasks of error identification and explanation.,8,GenAI Feedback and Assessment Challenges
"Bard's performance was generally unsatisfactory, ranking third in most tasks and exhibiting low accuracy rates.",1,GenAI Linguistic and Pedagogical Limitations
"LLMs may provide contradictory information across error correction, identification, and explanation outputs.",8,GenAI Feedback and Assessment Challenges
The impact of generative AI on boosting learners' confidence was less substantial compared to its effects on motivation and interest.,3,Risks of Overreliance on GenAI
Teacher-mediated feedback resulted in more substantial improvements in grammatical accuracy and lexical sophistication than AI-mediated feedback.,0,
"Learners in both groups showed a decline in syntactic complexity after revision, suggesting a trade-off between improving lexis/accuracy and maintaining syntactic complexity.",0,
"AI-generated feedback tends to be more directive, generalized, and may lack the instructional specificity and developmental sensitivity of teacher feedback.",3,Risks of Overreliance on GenAI
"GenAI-generated feedback did not lead to a significant improvement in students' language and mechanics scores, unlike human feedback.",9,Minimal Impact of GenAI on Learning Outcomes
The improvement in overall writing scores was not statistically significant for the group receiving GenAI feedback.,9,Minimal Impact of GenAI on Learning Outcomes
The human-creation process for curriculum materials is very labor-intensive.,2,Risks of Overreliance on GenAI
"AI-generated narratives, despite consistent prompts, showed significant variation in the use of academic words.",0,
"Some AI-generated content lacked strong connection to the Indigenous context, had less emotional depth, and featured repetitive themes and titles.",0,
"Lacks deep contextual and cultural understanding, leading to misunderstandings.",2,Risks of Overreliance on GenAI
Poses a high risk of plagiarism and academic dishonesty.,4,Risks of Overreliance on GenAI
Promotes over-reliance and can lead to cognitive laziness.,2,Risks of Overreliance on GenAI
Effectiveness is dependent on technical infrastructure like internet access.,7,GenAI Linguistic and Pedagogical Limitations
May provide inaccurate or biased information that requires verification.,4,Risks of Overreliance on GenAI
Inability to fully personalize responses to individual emotional and cognitive needs.,1,GenAI Linguistic and Pedagogical Limitations
Lacks multimedia capabilities.,7,GenAI Linguistic and Pedagogical Limitations
Negatively affects creativity and critical thinking.,2,Risks of Overreliance on GenAI
Encourages laziness and overreliance among learners.,2,Risks of Overreliance on GenAI
"Produces robotic, repetitive, and dehumanised language output.",0,
"Facilitates plagiarism, cheating, and academic dishonesty.",4,Risks of Overreliance on GenAI
Erodes trust between students and teachers.,2,Risks of Overreliance on GenAI
Creates uncertainty in academia.,2,Risks of Overreliance on GenAI
Diminishes teachers' position and authority.,2,Risks of Overreliance on GenAI
Disrupts the job market.,2,Risks of Overreliance on GenAI
"Use of AI may lead to overreliance on technology, hindering students' critical thinking and language awareness.",3,Risks of Overreliance on GenAI
Writing groups have the potential to focus on form over content and can be time-consuming.,1,GenAI Linguistic and Pedagogical Limitations
Students found it challenging to integrate peer feedback from writing groups due to a lack of knowledge or skills.,1,GenAI Linguistic and Pedagogical Limitations
Corrections can be unrealistic or inaccurate.,1,GenAI Linguistic and Pedagogical Limitations
ChatGPT sometimes adds extra sentences not present in the original text.,5,GenAI Linguistic and Pedagogical Limitations
It can alter the original meaning of a paragraph by adding unnecessary details.,0,
Some students disagreed with the corrections provided.,1,GenAI Linguistic and Pedagogical Limitations
A few students felt their writing had not improved significantly.,1,GenAI Linguistic and Pedagogical Limitations
Teachers tend to score essays significantly lower when GenAI use is disclosed.,9,Minimal Impact of GenAI on Learning Outcomes
Disclosure of GenAI use negatively impacts teachers' perceptions of writing quality and student ability.,9,Minimal Impact of GenAI on Learning Outcomes
"Teachers may associate formulaic structures in student writing with GenAI, interpreting them as a lack of original thought rather than developing genre knowledge.",0,
"Potential for overreliance on the tool, which may hinder creativity.",2,Risks of Overreliance on GenAI
"A slight decline in engagement was observed in the delayed post-test, possibly due to temporary overreliance leading to reduced independent effort.",9,Minimal Impact of GenAI on Learning Outcomes
The language produced by ChatGPT was perceived by a student as 'not very natural'.,5,GenAI Linguistic and Pedagogical Limitations
"AI-generated text can be 'verbose' or 'purple prose', requiring critical evaluation by the writer.",0,
AI can alter a writer's language to the point that it no longer sounds 'human'.,0,
"Use of AI for 'polishing' risks reinforcing standardized language ideologies and 'native speakerism', potentially diminishing linguistic diversity and a writer's unique voice.",0,
"Risk of overreliance, which can weaken foundational writing skills and diminish authorial agency.",2,Risks of Overreliance on GenAI
"May lead to bypassing valuable self-regulated learning opportunities, hindering the development of independent and critical thinking.",2,Risks of Overreliance on GenAI
Frequent use of generated content can limit meaningful engagement with academic materials.,2,Risks of Overreliance on GenAI
Using translation features may introduce subtle errors and hinder the development of effective cognitive strategies for mastering English academic writing conventions.,0,
Potential for ChatGPT to provide inaccurate information.,5,GenAI Linguistic and Pedagogical Limitations
Risk of promoting plagiarism.,4,Risks of Overreliance on GenAI
Some students expressed dissatisfaction due to a preference for the interaction and social aspects of traditional classrooms.,9,Minimal Impact of GenAI on Learning Outcomes
"LLMs struggle with application questions that require complex reasoning, with many models performing worse than random guessing.",8,GenAI Feedback and Assessment Challenges
"Many open-source models exhibit significant answer bias, unlike models fine-tuned with RLHF.",8,GenAI Feedback and Assessment Challenges
Using external tools like Google and Wikipedia did not improve reasoning accuracy on the specific application questions in this study.,7,GenAI Linguistic and Pedagogical Limitations
"Some models, like LLaMA2-70B-chat, can become perplexed and digress in dialogue mode, forgetting the user's input.",5,GenAI Linguistic and Pedagogical Limitations
"Potential for over-reliance on AI tools, which could diminish students' critical thinking skills.",3,Risks of Overreliance on GenAI
AI feedback can sometimes lack the depth needed for critical reflection unless mediated by a teacher.,3,Risks of Overreliance on GenAI
"Students exhibited struggles with self-regulation when using technology, leading to classroom management challenges for the pre-service teachers.",2,Risks of Overreliance on GenAI
Some students bypassed the intended discovery-based learning process by directly asking ChatGPT for answers or to complete writing tasks.,5,GenAI Linguistic and Pedagogical Limitations
"Traditional corpus tools sometimes produced overwhelming or irrelevant results for specific grammatical queries, making them less effective for certain lesson objectives.",0,
Inaccuracy and irrelevance of AI-generated content was the most substantial concern (26% of respondents).,3,Risks of Overreliance on GenAI
Difficulty in customizing AI-generated content to align with curriculum standards and diverse learning levels (17% of respondents).,3,Risks of Overreliance on GenAI
Ethical concerns regarding data privacy and over-reliance on AI (20% of respondents).,4,Risks of Overreliance on GenAI
Lack of adequate institutional training and support for using AI tools effectively (17% of respondents).,3,Risks of Overreliance on GenAI
"The tool is described as 'not without flaws', implying imperfections in its analysis.",7,GenAI Linguistic and Pedagogical Limitations
A short (10-minute) pre-writing interaction with GPT-4 did not significantly improve writing scores compared to no interaction.,9,Minimal Impact of GenAI on Learning Outcomes
GPT-4's formal language and rigid structural frameworks may divert learners from the core task of idea generation.,1,GenAI Linguistic and Pedagogical Limitations
"In the human partner condition, a change in confidence was negatively correlated with the content score, suggesting potential overconfidence.",9,Minimal Impact of GenAI on Learning Outcomes
"Students with higher LLM acceptance may risk developing an overreliance on LLMs for quick answers, which can hinder cognitive development and the acquisition of writing skills.",8,GenAI Feedback and Assessment Challenges
Teacher anxiety and withdrawal from innovative practices due to unclear institutional policies and fear of promoting plagiarism.,2,Risks of Overreliance on GenAI
"Systemic pressures (e.g., exam-oriented curricula) conflict with the exploratory learning afforded by GenAI.",1,GenAI Linguistic and Pedagogical Limitations
Potential for inaccuracy and unreliability in GenAI-generated content.,0,
"Risk of student over-reliance on AI tools, potentially diminishing critical thinking skills.",3,Risks of Overreliance on GenAI
"Use of ChatGPT has led to a noticeable decline in class participation, increased absences, and diminished enthusiasm for examinations.",5,GenAI Linguistic and Pedagogical Limitations
Over-reliance on ChatGPT can suppress students' creativity and critical thinking.,5,GenAI Linguistic and Pedagogical Limitations
It facilitates academic dishonesty and plagiarism.,4,Risks of Overreliance on GenAI
"Students' writing may lack genuine analysis, unique insights, and critical thought, despite using complex language.",0,
"Creating opportunities for students to copy and paste machine-generated text, facilitating academic dishonesty.",4,Risks of Overreliance on GenAI
Reducing students' critical engagement with information.,2,Risks of Overreliance on GenAI
"Negatively influencing students' attitudes, leading them to view writing as a formulaic and mechanical performance.",2,Risks of Overreliance on GenAI
Causing students to lose their authorial voice.,4,Risks of Overreliance on GenAI
Potentially enlarging the intellectual gap between students.,2,Risks of Overreliance on GenAI
Impeding learning by curtailing social interaction typical of in-person teaching.,2,Risks of Overreliance on GenAI
Normalizing and reinforcing a standardized 'white upper-class English'.,0,
ChatGPT provided inaccurate information regarding Maltese grammar and vocabulary.,0,
The model produced non-existent words ('hallucinations') and incorrect answers in Maltese.,0,
It struggled to comprehend and respond appropriately to questions and statements in Maltese.,0,
The tool was perceived as slow and not helpful for practicing conversation in Maltese.,9,Minimal Impact of GenAI on Learning Outcomes
ChatGPT does not provide immediate feedback to help learners correct errors in Maltese.,5,GenAI Linguistic and Pedagogical Limitations
"The literature review notes that overreliance on ChatGPT can stifle students' creativity, critical thinking, and ability to construct logical ideas autonomously.",5,GenAI Linguistic and Pedagogical Limitations
"The constructive dimension of feedback showed the most modest improvement, indicating students struggled with providing actionable recommendations.",1,GenAI Linguistic and Pedagogical Limitations
"Superficial revision strategies, such as merely reiterating original comments or focusing on surface-level language errors, did not lead to quality improvements.",0,
Recorded videos (RV) were found to offer a stronger sense of social presence than AI-generated videos.,9,Minimal Impact of GenAI on Learning Outcomes
"AI-generated videos were perceived as slightly less favorable across several subjective measures, including satisfaction, motivation, and trust, although most differences were not statistically significant.",3,Risks of Overreliance on GenAI
"LLMs tend to be more generous than human raters, especially for good and average quality essays.",8,GenAI Feedback and Assessment Challenges
"A divergence exists between LLM and human scores in subjective domains like content and organization, with LLMs assigning higher scores.",8,GenAI Feedback and Assessment Challenges
Bard showed less ability to distinguish essays based on their quality level compared to ChatGPT.,5,GenAI Linguistic and Pedagogical Limitations
Participants expressed concerns about the potential of over-reliance on GAI.,7,GenAI Linguistic and Pedagogical Limitations
Concerns were raised about the accuracy of GAI-generated content.,7,GenAI Linguistic and Pedagogical Limitations
Students worried that extensive use might impede their independent skill development.,2,Risks of Overreliance on GenAI
"The LLM-powered CA struggled to understand children's non-native accents, requiring them to repeat or rephrase inputs.",0,
Technical issues such as failure in voice recognition and slow content loading hindered the user experience.,7,GenAI Linguistic and Pedagogical Limitations
"The CA's tone was perceived as 'too adult or robotic,' which diminished its emotional resonance compared to a parent.",1,GenAI Linguistic and Pedagogical Limitations
N/A,6,Uncategorized Research Gaps
Concerns were noted regarding potential student over-reliance on AI tools.,3,Risks of Overreliance on GenAI
The contextual accuracy of AI-generated feedback and suggestions was identified as a potential issue.,3,Risks of Overreliance on GenAI
There are lingering concerns about the impact of AI tools on students' creativity and critical thinking skills.,3,Risks of Overreliance on GenAI
"The open-weight, smaller model (Llama 3-8B) showed significant differences from human raters across multiple metrics, including lower mean scores, restricted variance, and lower reliability.",8,GenAI Feedback and Assessment Challenges
"LLMs can make categorical errors, such as Llama marking a comma as a correct translation.",8,GenAI Feedback and Assessment Challenges
"LLMs may exhibit different levels of leniency compared to human raters, sometimes accepting translations that are only loosely associated with the target word's meaning or are grammatically incorrect.",8,GenAI Feedback and Assessment Challenges
Discrepancies in scoring can arise from LLMs lacking specific contextual information that human raters might possess or infer.,8,GenAI Feedback and Assessment Challenges
Teacher feedback and self-feedback surpassed ChatGPT feedback in improving the overall quality of student translations as measured by BLEU scores.,5,GenAI Linguistic and Pedagogical Limitations
"ChatGPT was less effective than teacher and self-feedback in developing students' syntactic skills, particularly in using complex sentence structures and the agentless passive voice.",5,GenAI Linguistic and Pedagogical Limitations
ChatGPT failed to detect errors in culturally sensitive translations.,5,GenAI Linguistic and Pedagogical Limitations
ChatGPT's feedback was inconsistent across different student translations for similar issues.,5,GenAI Linguistic and Pedagogical Limitations
It is challenging for novice teachers to detect AI-generated text.,0,
There are significant differences in detection ability among novice teachers.,9,Minimal Impact of GenAI on Learning Outcomes
Some teachers remained concerned that L1 use could lead to poor L2 development.,2,Risks of Overreliance on GenAI
Teachers expressed caution about students becoming too dependent on AI.,3,Risks of Overreliance on GenAI
Teachers noted the difficulty for students in using AI tools selectively and carefully if they have not been properly trained.,3,Risks of Overreliance on GenAI
Students initially found formulating effective prompts in English to be burdensome and stressful.,1,GenAI Linguistic and Pedagogical Limitations
The iterative process of refining prompts and writing could lead to fatigue and frustration.,1,GenAI Linguistic and Pedagogical Limitations
"Without effective prompting skills and human guidance, learners risk receiving generic, unhelpful responses from the AI.",3,Risks of Overreliance on GenAI
GenAI outputs often lacked the necessary personalization and contextualization for specific student needs.,1,GenAI Linguistic and Pedagogical Limitations
"Some participants struggled to compose effective prompts, hindering their ability to get desired results.",1,GenAI Linguistic and Pedagogical Limitations
"Outputs required significant adaptation (selection, supplementation, revision) based on teachers' pedagogical knowledge.",1,GenAI Linguistic and Pedagogical Limitations
The use of ChatGPT does not necessarily lead to sustained writing improvement; gains in text length and complexity were not maintained when students no longer had access to the tool.,5,GenAI Linguistic and Pedagogical Limitations
"The impact on lexical development was limited, with improvements more likely attributable to instructional time rather than ChatGPT use.",9,Minimal Impact of GenAI on Learning Outcomes
"AI-generated stories were often too long, dense, or cognitively demanding for the target age group.",3,Risks of Overreliance on GenAI
"Narratives lacked dramatic arc, humor, and charm compared to human-authored books.",0,
"AI narration was perceived as 'robotic', 'flat', or lacking expression, with accent mismatches (e.g., US vs. UK English) creating a barrier to immersion.",0,
"Poor image-text alignment, with illustrations often not corresponding to the story text, which is problematic for early literacy.",7,GenAI Linguistic and Pedagogical Limitations
"Concerns about the quality and fluency of translated texts, with some suspecting they were not natively generated.",0,
"Risk of overreliance, leading to a 'habit of laziness' and reduced critical thinking.",2,Risks of Overreliance on GenAI
"ChatGPT can produce inaccurate, biased, or stereotypical output.",5,GenAI Linguistic and Pedagogical Limitations
"Generated content can be overly formulaic (e.g., email messages).",0,
Students worried that using the tool might 'make me think less'.,2,Risks of Overreliance on GenAI
"Concerns about linguistic and factual accuracy, with the potential to provide incorrect information and feedback.",1,GenAI Linguistic and Pedagogical Limitations
"Limited usability, lacking specific features for language learning (e.g., creating tables, underlining keywords) and sometimes providing repetitive or unaligned responses.",7,GenAI Linguistic and Pedagogical Limitations
"Perceived as inferior to human interaction, being described as 'impersonal' and 'robotic'.",7,GenAI Linguistic and Pedagogical Limitations
Occasional accessibility issues due to high user traffic.,7,GenAI Linguistic and Pedagogical Limitations
Generated text can be unengaging.,0,
Potential negative impact on students' critical thinking and creativity.,2,Risks of Overreliance on GenAI
"Risk of over-reliance on the tool, leading to procrastination.",2,Risks of Overreliance on GenAI
Concerns about the accuracy and reliability of the generated information.,4,Risks of Overreliance on GenAI
Potential for plagiarism and a lack of genuine learning if used improperly.,2,Risks of Overreliance on GenAI
"Students tend to rely on direct answers rather than engaging in deeper problem-solving, which may limit cognitive engagement.",2,Risks of Overreliance on GenAI
"There is a risk of 'metacognitive laziness,' where students become passive recipients of information.",2,Risks of Overreliance on GenAI
"Students' ability to systematically fact-check AI-generated responses remained inconsistent, despite growing awareness of potential misinformation.",3,Risks of Overreliance on GenAI
Deficient in lesson planning; provides general rather than specific grammatical and vocabulary topics.,1,GenAI Linguistic and Pedagogical Limitations
"Lacks graphical representation for concept maps, providing only text lists.",7,GenAI Linguistic and Pedagogical Limitations
Lacks accessibility features like audio description or font size adaptation.,7,GenAI Linguistic and Pedagogical Limitations
"Inaccurate or unhelpful pronunciation guidance (phonological description without phonetic symbols, fails to differentiate homographs).",0,
Superficial research support; offers general advice rather than specific references.,7,GenAI Linguistic and Pedagogical Limitations
Responses can be inconsistent (robustness issues).,7,GenAI Linguistic and Pedagogical Limitations
Space limitations in responses.,7,GenAI Linguistic and Pedagogical Limitations
"Using ChatGPT for 'content analysis' by asking direct questions is ineffective for skill development, as it only provides generic instructions and recommendations.",5,GenAI Linguistic and Pedagogical Limitations
"A minority of students (20%) showed hesitant attitudes due to technophobia, anxiety, or lack of motivation.",1,GenAI Linguistic and Pedagogical Limitations
"Developing language skills in a short period (six weeks) is challenging, and ChatGPT's benefits are more pronounced with long-term, consistent use.",5,GenAI Linguistic and Pedagogical Limitations
Simply providing additional context and specificity to a prompt does not guarantee a corresponding increase in output quality.,0,
"Outputs from the same prompt can be highly variable and non-deterministic, with some being high quality and others missing numerous criteria.",7,GenAI Linguistic and Pedagogical Limitations
"ChatGPT's output can reflect anachronistic pedagogical practices (e.g., audio-lingual method) due to historical biases in its training data.",5,GenAI Linguistic and Pedagogical Limitations
"The AI can misinterpret specialized pedagogical terminology (e.g., 'hook'), leading to lower-quality, formulaic outputs.",3,Risks of Overreliance on GenAI
"Mismatch with learners' expectations: AI feedback misinterpreted authorial intent, lacked clarity, or was extraneous.",3,Risks of Overreliance on GenAI
"Anticipated high workload to respond: AI feedback was overwhelming (information overload) or too general, requiring significant effort to process.",3,Risks of Overreliance on GenAI
Mismatch with external references: AI feedback did not align with the expectations of teachers or peers.,3,Risks of Overreliance on GenAI
Impeding conditions: AI feedback lacked personalized suggestions based on proficiency levels and lacked emotional support.,3,Risks of Overreliance on GenAI
There was no significant difference in speaking performance improvement when compared to traditional peer role-play.,9,Minimal Impact of GenAI on Learning Outcomes
Some students perceived the AI agent as 'too dull' and preferred face-to-face interaction.,3,Risks of Overreliance on GenAI
"Some of the AI-generated feedback was considered 'vague and superficial' by students, who desired more detailed explanations.",1,GenAI Linguistic and Pedagogical Limitations
"High proficiency learners found ChatGPT's speech output to be robotic, lacking natural pauses, stress, and intonation, making it less effective for their pronunciation improvement.",5,GenAI Linguistic and Pedagogical Limitations
Needs satisfaction alone does not significantly mediate the relationship between GenAI literacy in DMC and writing SRL for university EFL learners.,0,
"The overall learning experience was perceived as cognitively demanding, particularly tasks that had to be completed within specified time frames.",1,GenAI Linguistic and Pedagogical Limitations
The prompt-engineering-only workshop (Design A) did not produce a statistically significant improvement in student motivation.,9,Minimal Impact of GenAI on Learning Outcomes
The process-based writing approach (Design B2) did not significantly impact students' learning motivation.,9,Minimal Impact of GenAI on Learning Outcomes
ChatGPT usage led to a significant decrease in students' 'ideal L2 writing self' compared to the AWE group.,5,GenAI Linguistic and Pedagogical Limitations
"Students developed an over-reliance on ChatGPT, which led to a perceived loss of creativity and learner agency.",5,GenAI Linguistic and Pedagogical Limitations
"ChatGPT produced inconsistent and/or inaccurate feedback, requiring human evaluation.",5,GenAI Linguistic and Pedagogical Limitations
Grit did not predict motivated learning behavior in this context.,9,Minimal Impact of GenAI on Learning Outcomes
"Burnout did not directly predict motivated learning behavior, contrary to some previous research.",2,Risks of Overreliance on GenAI
"LLMs can produce misleading, erroneous, or overly categorical statements (hallucinations).",8,GenAI Feedback and Assessment Challenges
"The data sources for LLM outputs are unknown, unlike in DDL where corpora are defined.",8,GenAI Feedback and Assessment Challenges
"LLM queries are not always replicable, yielding different answers to the same prompt.",8,GenAI Feedback and Assessment Challenges
"LLMs provide direct answers, which may lead to little cognitive work or inductive learning from the user.",8,GenAI Feedback and Assessment Challenges
"Traditional DDL tools can have difficult interfaces, and learners may not continue using them without support.",0,
"The model's performance was lower for sentences labeled only by humans and not by automated rules, with an average precision of 77.4% and recall of 79.6%.",0,
The classifier underperformed a comparative tool in two specific rhetorical categories: 'Claim centrality' and 'Problematize research'.,0,
"Technical issues such as lagging, login problems, and lack of chat history retention.",7,GenAI Linguistic and Pedagogical Limitations
Responses were sometimes too lengthy and contained difficult vocabulary for lower-level learners.,1,GenAI Linguistic and Pedagogical Limitations
The chatbot's knowledge base was not always updated with the latest information.,5,GenAI Linguistic and Pedagogical Limitations
AI-generated definitions did not lead to significantly higher scores than the control condition where no definitions were provided.,3,Risks of Overreliance on GenAI
"There was no significant difference in performance between students using AI-generated definitions and those using traditional dictionary definitions, although the latter performed better.",0,
Students with access to any definitions (AI or human) took significantly longer to complete the task than those without.,3,Risks of Overreliance on GenAI
"For LLMs: Accuracy issues, risk of overdependence, lack of authority, internet dependency, and lack of multimodal support.",8,GenAI Feedback and Assessment Challenges
"For Traditional Dictionaries: Cumbersome access, slow updates, limited context, and low interactivity.",7,GenAI Linguistic and Pedagogical Limitations
"Potential for overreliance on the tool, which may undermine autonomous learning skills.",2,Risks of Overreliance on GenAI
"Concerns about the accuracy and formulaic nature of responses, especially for complex academic writing.",0,
May reduce opportunities for genuine human interaction and emotional connection.,2,Risks of Overreliance on GenAI
Can lead to feelings of isolation and a lack of social belonging for some students.,2,Risks of Overreliance on GenAI
Introduces new forms of social comparison and peer pressure.,2,Risks of Overreliance on GenAI
The need for constant verification of AI-generated content for accuracy and relevance compromised the time-saving benefit.,3,Risks of Overreliance on GenAI
"ChatGPT sometimes produced repetitive or unoriginal ideas, especially for non-trivial prompts, limiting its usefulness.",5,GenAI Linguistic and Pedagogical Limitations
A practical hurdle was the need to manually convert students' handwritten work into digital text for input into the tool.,7,GenAI Linguistic and Pedagogical Limitations
"AI-generated content can be inaccurate or misleading, with instances of incorrect grammatical explanations.",0,
AI systems are not neutral mediators; their underlying algorithms can shape interactions and subtly influence learning paths without the user's full awareness.,3,Risks of Overreliance on GenAI
Over-reliance on AI could hinder the development of learners' own problem-solving processes and language skills.,3,Risks of Overreliance on GenAI
"Over-reliance on the AI tool, which could hinder the development of independent critical thinking.",3,Risks of Overreliance on GenAI
Ethical concerns regarding academic integrity and the proper use of AI assistance.,3,Risks of Overreliance on GenAI
"Technical and networking issues, such as unstable connections, which hindered access to the tool.",7,GenAI Linguistic and Pedagogical Limitations
"Generation of unreliable, unverified, or fabricated content, including non-existent references.",4,Risks of Overreliance on GenAI
"Students demonstrated a low frequency of self-correction, indicating a heavy reliance on external feedback from either the teacher or AI.",1,GenAI Linguistic and Pedagogical Limitations
"The complexity of teacher-generated feedback on higher-order issues may have led to lower student engagement in revisions compared to the more direct, surface-level feedback from AI.",3,Risks of Overreliance on GenAI
Frequency of AiLA use had little effect on perceived learning outcomes.,9,Minimal Impact of GenAI on Learning Outcomes
Familiarity with AiLAs had a small and statistically insignificant correlation with perceived learning improvements.,9,Minimal Impact of GenAI on Learning Outcomes
User satisfaction with AiLAs showed a minimal to non-existent correlation with perceived learning improvements.,3,Risks of Overreliance on GenAI
Hinders the development of students' own writing skills.,2,Risks of Overreliance on GenAI
Creates a risk of over-reliance and dependency on the technology.,2,Risks of Overreliance on GenAI
Can negatively impact critical thinking and problem-solving skills.,2,Risks of Overreliance on GenAI
"May lead to 'pseudo-success', where students achieve good grades without genuine understanding.",2,Risks of Overreliance on GenAI
"Concerns about overreliance on AI tools, leading to diminished critical thinking.",3,Risks of Overreliance on GenAI
Potential for diminished human interaction in learning environments.,9,Minimal Impact of GenAI on Learning Outcomes
Ethical implications related to academic integrity and the responsible use of AI-generated content.,4,Risks of Overreliance on GenAI
A few students remained apprehensive and reluctant to use ChatGPT.,5,GenAI Linguistic and Pedagogical Limitations
Concerns about sharing private data with ChatGPT persisted for some.,5,GenAI Linguistic and Pedagogical Limitations
Some students felt that using ChatGPT could impair their creativity and writing ability.,5,GenAI Linguistic and Pedagogical Limitations
"Without instruction, students are unsophisticated users and do not optimize their use of SOTA chatbots.",5,GenAI Linguistic and Pedagogical Limitations
The use of chatbots like ChatGPT could enhance students' capabilities for plagiarism.,5,GenAI Linguistic and Pedagogical Limitations
Difficulty in evaluating the quality of responses.,1,GenAI Linguistic and Pedagogical Limitations
Risk of biases and discrimination in responses.,4,Risks of Overreliance on GenAI
Lack of higher-order thinking skills promotion.,2,Risks of Overreliance on GenAI
Potential to threaten academic integrity.,4,Risks of Overreliance on GenAI
May lead to a decline in higher-order cognitive skills.,2,Risks of Overreliance on GenAI
Students expressed uncertainty and concern regarding the long-term impact on their independent writing skills.,2,Risks of Overreliance on GenAI
"Potential for overreliance on AI tools, leading to 'cognitive offloading'.",3,Risks of Overreliance on GenAI
Concerns that AI usage may diminish students' creativity and critical thinking.,3,Risks of Overreliance on GenAI
Risk of academic dishonesty and challenges to academic integrity.,4,Risks of Overreliance on GenAI
"The assistance from AI tools is perceived as immediate and temporary, with effects that may not be long-lasting.",3,Risks of Overreliance on GenAI
"Over-reliance on AI-generated feedback, potentially undermining learner autonomy and long-term skill development.",3,Risks of Overreliance on GenAI
Decline in critical thinking and promotion of 'metacognitive laziness' as learners may outsource thinking tasks.,2,Risks of Overreliance on GenAI
Concerns about academic integrity and ambiguity regarding the ethical use of AI-generated content.,4,Risks of Overreliance on GenAI
"Inaccuracies in specialized or technical domains, and limitations due to static knowledge bases in some versions.",7,GenAI Linguistic and Pedagogical Limitations
"Risk of cognitive dependency, where learners default to the tool for basic tasks, hindering active learning.",2,Risks of Overreliance on GenAI
The efficiency gained in surface-level tasks can be offset by the time required for fact-checking and content validation.,7,GenAI Linguistic and Pedagogical Limitations
"Inadequacy in Identifying 'Lacks': Practitioners expressed reservations about ChatGPT's ability to identify specific, individual linguistic deficiencies ('lacks') as effectively as traditional diagnostic tests.",5,GenAI Linguistic and Pedagogical Limitations
Generality of Outputs: The 'lacks' identified by ChatGPT were perceived as more general and not reflective of the specific needs of individuals in a classroom.,5,GenAI Linguistic and Pedagogical Limitations
"Ethical Concerns: Practitioners raised ethical concerns surrounding the use of AI, including plagiarism and academic dishonesty, which made them cautious.",3,Risks of Overreliance on GenAI
"The MG-GAC intervention did not significantly affect students' critical reflective thinking, suggesting it did not provide sufficient direction for higher-order problem-solving.",9,Minimal Impact of GenAI on Learning Outcomes
"GenAI consistently assigned significantly lower scores than human raters, raising questions about its calibration and severity.",1,GenAI Linguistic and Pedagogical Limitations
The study suggests GenAI may be inadequate for assessing high-level academic writing features effectively.,0,
"GenAI is limited in its ability to provide proactive, formative guidance on writing, focusing more on summative scoring.",1,GenAI Linguistic and Pedagogical Limitations
N/A,6,Uncategorized Research Gaps
"Some learners expressed anxiety in integrating ChatGPT, underscoring a need for more advanced digital competence to reduce uncertainty.",5,GenAI Linguistic and Pedagogical Limitations
