text,cluster_id,theme
"Aids in vocabulary acquisition by helping students identify, define, and use relevant terms.",4,AI Boosts Motivation & Engagement
Improves overall language proficiency.,4,AI Boosts Motivation & Engagement
Increases student engagement and motivation through its interactive nature and instant feedback.,0,AI Boosts Motivation & Engagement
"Allows for the creation of real-world scenarios with minimal preparation time, making it a useful resource for teachers.",7,AI as Multifaceted Language Tool
"Effective for creating authentic learning environments, especially in second language teaching and ETP.",0,AI Boosts Motivation & Engagement
ChatGPT can generate L2 reading passages with a level of naturalness in flow and expression similar to those created by human experts.,5,GenAI for L2 Writing Enhancement
"ChatGPT can assist EFL teachers in generating reading passages and testing items more conveniently and quickly, thereby significantly reducing their workload.",1,AI Personalized Feedback & Support
"ChatGPT provides a large amount of data, useful answers, and pedagogically useful extensions.",1,AI Personalized Feedback & Support
"Poe AI offers high customizability through features like 'custom temperature' and 'answer suggestions', with an intuitive interface for building chatbots.",2,AI Boosts Motivation & Engagement
"Pi is the most accessible platform, requiring no complex setup, and provides the most human-like conversational experience with friendly and empathetic responses.",3,AI Personalized Feedback & Support
"All platforms enable the creation of customized, task-oriented chatbots that provide contextualized practice with authentic L2 input.",2,AI Boosts Motivation & Engagement
"Collaborative processing of ChatGPT feedback, particularly with teacher scaffolding, leads to better long-term L2 writing learning and knowledge construction.",5,GenAI for L2 Writing Enhancement
"Collaborative approaches promote a more controlled, realistic, and critical use of AI-generated feedback, compared to individual processing.",2,AI Boosts Motivation & Engagement
"ChatGPT demonstrated a strong capability in improving writing products, as seen in the significant task improvements of the individual processing group.",5,GenAI for L2 Writing Enhancement
"The AWE chatbot's scoring was strongly correlated with that of human raters, indicating its reliability.",2,AI Boosts Motivation & Engagement
The LLM-based AWE chatbot has great potential to assist teachers in EFL writing classrooms by providing efficient assessment.,5,GenAI for L2 Writing Enhancement
The GPT 4.0-turbo based chatbot displayed more human-like rating behaviors compared to earlier versions used in previous studies.,2,AI Boosts Motivation & Engagement
"The AWE chatbot and human raters showed substantial agreement in their reliance on the same textual features (e.g., word count, temporal cohesion, syntactic complexity) across all scoring domains.",2,AI Boosts Motivation & Engagement
Significantly improved productive vocabulary knowledge and retention compared to traditional methods.,4,AI Boosts Motivation & Engagement
"Enhanced student engagement, motivation, and confidence in using English.",4,AI Boosts Motivation & Engagement
"Provided immediate, personalized, and contextualized feedback, facilitating deeper learning.",3,AI Personalized Feedback & Support
Supported active language use through interactive tasks like sentence generation and role-plays.,4,AI Boosts Motivation & Engagement
Fostered learner autonomy by enabling students to self-assess and explore language independently.,4,AI Boosts Motivation & Engagement
"Statistically significant improvement in students' grammatical performance, balancing both accuracy and complexity.",4,AI Boosts Motivation & Engagement
"GenAI served as a personal tutor providing immediate, tailored, and interactive feedback and learning resources.",6,AI Boosts Motivation & Engagement
"The intervention successfully operationalized cognitive and metacognitive strategies, facilitating a deeper grammar acquisition process beyond surface-level error correction.",4,AI Boosts Motivation & Engagement
Students learned to identify subtle grammatical errors they previously overlooked.,5,GenAI for L2 Writing Enhancement
"Improved writing scores: Using ChatGPT consistently resulted in significantly higher scores across all three domains: task completion, delivery, and language use.",1,AI Personalized Feedback & Support
Effective language support: Students primarily used ChatGPT for immediate assistance with vocabulary and sentence translation.,1,AI Personalized Feedback & Support
"Enhanced understanding: ChatGPT provided breakdowns of phrases and characters in translations, which is not possible with tools like Google Translate.",1,AI Personalized Feedback & Support
Potential as a learning tool: Students perceived ChatGPT as a potential 'language partner' for independent study and practice.,1,AI Personalized Feedback & Support
"Offers high flexibility and personalization, allowing learners to access materials aligned with their specific goals and knowledge levels.",7,AI as Multifaceted Language Tool
"Supports convenient and independent learning, enabling study at one's own pace without reliance on others.",7,AI as Multifaceted Language Tool
"Provides contextualized and point-to-point answers, which is perceived as more efficient than general search engines.",3,AI Personalized Feedback & Support
Enhances learners' awareness of vocabulary usage and how grammar and vocabulary combine to form coherent texts.,4,AI Boosts Motivation & Engagement
Enhanced writing efficiency by reducing time for research and content generation.,9,GenAI for L2 Writing Enhancement
Improved writing structure and organization through AI-assisted outlining and feedback.,5,GenAI for L2 Writing Enhancement
Provided a dependable and immediate alternative to traditional peer review.,3,AI Personalized Feedback & Support
Fostered the development of critical thinking and conscientious authorship.,9,GenAI for L2 Writing Enhancement
"GenAI can assist teachers with routine tasks (e.g., writing, research) and higher-level academic work.",6,AI Boosts Motivation & Engagement
"GenAI can be used for planning courses and lessons, including developing content and creating activities.",6,AI Boosts Motivation & Engagement
"GenAI can reduce teacher workload, freeing up time for novice teachers to focus on essential training aspects.",6,AI Boosts Motivation & Engagement
"GenAI can provide students with instant, personalized, and precise feedback, which is beneficial in large classes.",6,AI Boosts Motivation & Engagement
GenAI can empower teachers to improve their instruction.,6,AI Boosts Motivation & Engagement
Fine-tuning GPT-3.5 significantly improves its accuracy in classifying student writing by CEFR level compared to a zero-shot approach.,5,GenAI for L2 Writing Enhancement
"The fine-tuned model can assist teachers by automating the laborious process of leveling student writing, reducing workload and delays.",5,GenAI for L2 Writing Enhancement
"In some cases, the fine-tuned model provided a more accurate classification of written expression than the initial holistic assessment given by teachers, which considered all language skills.",5,GenAI for L2 Writing Enhancement
Both AI and teacher feedback were effective in improving students' informative text writing performance in the short term.,5,GenAI for L2 Writing Enhancement
AI-generated feedback was quantitatively more extensive than teacher feedback.,2,AI Boosts Motivation & Engagement
"GenAI tools can serve as an assistant teacher, reducing teachers' cognitive workload and freeing up time for other essential writing processes.",6,AI Boosts Motivation & Engagement
"The AI chatbot was capable of delivering teacher-like feedback, providing directive, informative, praise, and summary feedback.",2,AI Boosts Motivation & Engagement
"Provides timely, personalized, and meaningful feedback.",3,AI Personalized Feedback & Support
Increases student motivation and fosters learning independence.,0,AI Boosts Motivation & Engagement
Enhances learners' self-efficacy beliefs through constructive guidance.,0,AI Boosts Motivation & Engagement
Can provide a continuum of comprehensible language exposure that aligns with the learner's proficiency level (i+1).,4,AI Boosts Motivation & Engagement
"Enhanced translation accuracy, efficiency, fluency, and vocabulary.",4,AI Boosts Motivation & Engagement
Promoted collaborative learning through group discussions comparing manual and AI-generated translations.,2,AI Boosts Motivation & Engagement
Increased student motivation and confidence in translation tasks.,4,AI Boosts Motivation & Engagement
Served as a complementary tool for fine-tuning translations and identifying errors.,5,GenAI for L2 Writing Enhancement
"Addresses linguistic challenges: AI helps with pronunciation, tonal discrimination, grammar, writing, idiomatic expressions, and vocabulary.",2,AI Boosts Motivation & Engagement
"Mitigates psychological challenges: AI reduces L1 interference, learning anxiety, and fear of mistakes while increasing motivation and providing personalized support.",2,AI Boosts Motivation & Engagement
"Solves educational challenges: AI assists teachers with curriculum design, resource generation, pedagogical strategies, assessment, feedback, and creating individualized learning paths.",2,AI Boosts Motivation & Engagement
"Enhances cultural understanding: AI provides cultural context through multimedia, explains cultural nuances, and offers real-time cultural insights.",2,AI Boosts Motivation & Engagement
ChatGPT simplification led to a significant improvement in students' reading comprehension scores.,1,AI Personalized Feedback & Support
ChatGPT simplification led to a significant improvement in students' inferencing abilities.,1,AI Personalized Feedback & Support
ChatGPT can serve as an effective educational tool to enhance language learning experiences by making authentic texts more comprehensible.,1,AI Personalized Feedback & Support
Encourages student confidence through positive reinforcement and co-constructed phrases.,0,AI Boosts Motivation & Engagement
"Provides a low-stakes, non-judgmental environment for practicing intercultural communication.",4,AI Boosts Motivation & Engagement
Reduces communication anxiety for learners.,0,AI Boosts Motivation & Engagement
Exposes learners to repair mechanisms and co-construction strategies.,0,AI Boosts Motivation & Engagement
Can assist with tasks like translation and rephrasing to facilitate communication.,4,AI Boosts Motivation & Engagement
"MT can be used as a learning tool to support student expression, check word meanings, and correct writing.",7,AI as Multifaceted Language Tool
"MT tools can be used to practice pronunciation (e.g., text-to-speech in Google Translate).",4,AI Boosts Motivation & Engagement
ChatGPT can be used for speaking practice and as a springboard for in-class discussions.,1,AI Personalized Feedback & Support
Enhanced academic performance and writing quality.,9,GenAI for L2 Writing Enhancement
"Increased student motivation, engagement, and confidence.",0,AI Boosts Motivation & Engagement
"Improved efficiency in research, writing, and idea generation.",9,GenAI for L2 Writing Enhancement
Facilitated an active and personalized learning process through immediate feedback.,0,AI Boosts Motivation & Engagement
"General-purpose chat LLMs (GPT 4.0, Claude 2) outperform specialized models like BART CGEC in Chinese grammatical error correction.",5,GenAI for L2 Writing Enhancement
"Claude 2 demonstrated superior performance, achieving nearly 0.95 accuracy in both precision and recall for error correction with a modified prompt.",3,AI Personalized Feedback & Support
"Prompt engineering significantly improves the accuracy rates for error correction, identification, and explanation across all tested LLMs.",8,AI Personalized Feedback & Support
"With refined prompts, Claude 2 and GPT 4.0 can provide insightful analyses and explanations for grammatical errors.",5,GenAI for L2 Writing Enhancement
"Generative AI led to positive improvements in learners' motivation, interest, and confidence.",2,AI Boosts Motivation & Engagement
"AI provides personalized and instant feedback, particularly for pronunciation, which is difficult for instructors to offer due to time constraints.",2,AI Boosts Motivation & Engagement
"AI offers ample opportunities for speaking practice in a safe, non-judgmental environment, which can reduce anxiety.",2,AI Boosts Motivation & Engagement
"The use of AI makes language learning more accessible to a wider range of learners, especially those who are passive in traditional settings.",2,AI Boosts Motivation & Engagement
"Both AI and teacher feedback significantly improved learners' grammatical accuracy, lexical complexity, and overall writing quality.",5,GenAI for L2 Writing Enhancement
"AI-mediated feedback offers scalability, immediacy, and consistency, making it a valuable supplement in resource-limited settings.",2,AI Boosts Motivation & Engagement
"The AI-mediated group exhibited smaller declines in syntactic complexity compared to the teacher-mediated group, suggesting AI feedback may impose a lower cognitive load.",2,AI Boosts Motivation & Engagement
AI feedback can facilitate iterative drafting and sustain learner engagement.,2,AI Boosts Motivation & Engagement
Both human and GenAI feedback improved students' argumentative writing from initial to final drafts.,5,GenAI for L2 Writing Enhancement
"GenAI-generated feedback, similar to human feedback, enhances students' performance in argumentation, evidence, and organisation.",6,AI Boosts Motivation & Engagement
"Human-generated feedback yielded a significant improvement in students’ general writing scores, as well as in specific components like language and mechanics.",5,GenAI for L2 Writing Enhancement
"GenAI tools can provide immediate and large-quantity feedback, potentially reducing teacher workload.",6,AI Boosts Motivation & Engagement
"GenAI is highly efficient for generating curriculum materials, taking two weeks compared to three academic terms for human creation.",6,AI Boosts Motivation & Engagement
AI-generated narratives successfully incorporated a significantly higher percentage of target academic words and K2 words compared to student narratives.,5,GenAI for L2 Writing Enhancement
"Human-created narratives effectively bridged the K2 vocabulary gap, conveyed deep emotional voice and genuine experience, and retained the authenticity of the original student stories.",4,AI Boosts Motivation & Engagement
"Provides instant, structured, and personalized feedback.",3,AI Personalized Feedback & Support
Acts as a 24/7 accessible 'robot tutor' for students.,7,AI as Multifaceted Language Tool
Enhances student engagement and motivation.,0,AI Boosts Motivation & Engagement
"Assists teachers by reducing workload, generating ideas, and providing resources.",7,AI as Multifaceted Language Tool
"Facilitates practice in communication, translation, and writing.",4,AI Boosts Motivation & Engagement
Can be used for formative assessment.,7,AI as Multifaceted Language Tool
Aids in research tasks like literature reviews and data analysis.,3,AI Personalized Feedback & Support
GenAI tools can expedite tasks.,6,AI Boosts Motivation & Engagement
GenAI has the potential to revolutionize education.,6,AI Boosts Motivation & Engagement
"ChatGPT provides specific, timely, clear, and easily implementable feedback that improves writing clarity, cohesion, and overall quality.",1,AI Personalized Feedback & Support
Writing groups offer benefits of collaborative peer review and social interaction.,9,GenAI for L2 Writing Enhancement
"Using specific prompts with ChatGPT can raise students' awareness of errors in grammar, word choice, and structure.",1,AI Personalized Feedback & Support
ChatGPT feedback was as effective as teacher-generated feedback in improving writing scores.,1,AI Personalized Feedback & Support
Encourages independent and autonomous learning.,0,AI Boosts Motivation & Engagement
"Provides immediate, fast, and useful feedback on various writing skills (e.g., topic sentences, grammar, spelling).",9,GenAI for L2 Writing Enhancement
Identifies errors and provides explanations and justifications.,3,AI Personalized Feedback & Support
Helps organize paragraphs and improve sentence construction.,9,GenAI for L2 Writing Enhancement
Serves as a useful tool for reluctant learners who are uncomfortable sharing mistakes with teachers.,7,AI as Multifaceted Language Tool
N/A,3,AI Personalized Feedback & Support
ChatGPT significantly enhanced learners' task engagement in both short and long terms.,1,AI Personalized Feedback & Support
"The tool effectively boosted motivation, interest, and perceived competence while reducing anxiety.",0,AI Boosts Motivation & Engagement
"It fostered a sense of partnership and provided personalized feedback, making the writing process more engaging.",9,GenAI for L2 Writing Enhancement
GenAI serves as a 'stimulus' for articulating ideas and finding appropriate language.,6,AI Boosts Motivation & Engagement
It facilitates a process of meaning co-construction through dialogic interaction.,4,AI Boosts Motivation & Engagement
"AI can be used as a linguistic resource to improve clarity, conciseness, and rhetorical effectiveness.",5,GenAI for L2 Writing Enhancement
"It supports various stages of the academic writing process, including refining research scope, organizing results, and identifying theoretical frameworks.",9,GenAI for L2 Writing Enhancement
The use of AI can alleviate the anxiety and 'struggle' associated with L2 academic writing.,5,GenAI for L2 Writing Enhancement
"Fulfills psychological needs across Maslow's hierarchy: physiological/safety (scholarship retention), belonging (peer/family recognition), esteem (confidence), and self-actualization (achieving career goals).",0,AI Boosts Motivation & Engagement
Provides temporary psychological relief from writing-related stress and anxiety.,9,GenAI for L2 Writing Enhancement
"Offers immediate, personalized feedback for refining academic writing.",9,GenAI for L2 Writing Enhancement
Builds confidence and empowers ESL students by reducing linguistic insecurity.,4,AI Boosts Motivation & Engagement
Functions as a self-regulated learning tool for developing English writing skills.,9,GenAI for L2 Writing Enhancement
Improved organization of thoughts and clarity in writing.,9,GenAI for L2 Writing Enhancement
Expanded vocabulary.,4,AI Boosts Motivation & Engagement
Provided valuable writing prompts and suggestions for ideas.,9,GenAI for L2 Writing Enhancement
"Enhanced argumentative skills in main ideas, counterarguments, vocabulary, and sentence structure.",9,GenAI for L2 Writing Enhancement
Facilitated a dynamic learning experience through content interaction.,0,AI Boosts Motivation & Engagement
Saved time by providing immediate answers to specific questions.,3,AI Personalized Feedback & Support
Helped in generating a wide range of ideas and developing strong thesis statements.,3,AI Personalized Feedback & Support
LLMs demonstrate strong performance in extracting conceptual knowledge related to spoken language.,8,AI Personalized Feedback & Support
"Larger models (e.g., >20B parameters) and models fine-tuned with RLHF (e.g., GPT-3.5, GPT-4) show better and more stable performance.",3,AI Personalized Feedback & Support
"Prompting techniques like in-domain exemplars, chain-of-thought, and self-consistency can significantly improve performance on reasoning tasks.",2,AI Boosts Motivation & Engagement
GPT-3.5 exhibits high usability and maintains focus in multi-turn conversational dialogues.,1,AI Personalized Feedback & Support
"Significant improvement in academic writing skills, including grammar accuracy, textual coherence, and organizational structure.",9,GenAI for L2 Writing Enhancement
Increased student confidence and engagement in the writing and revision process.,9,GenAI for L2 Writing Enhancement
Fostered greater writing confidence and autonomy.,9,GenAI for L2 Writing Enhancement
"AI tools provided immediate, real-time feedback, enhancing the learning experience.",2,AI Boosts Motivation & Engagement
"Democratized writing support, providing consistent and equitable feedback for ESL learners.",5,GenAI for L2 Writing Enhancement
"GenAI enhances the accessibility and applicability of data-driven learning (DDL) through its intuitive, user-friendly design.",6,AI Boosts Motivation & Engagement
"ChatGPT provides instant, individualized feedback, which is highly beneficial in large classroom settings.",1,AI Personalized Feedback & Support
"Corpus tools offer transparency, traceability, and authentic language data, which GenAI currently lacks.",6,AI Boosts Motivation & Engagement
"The combination of corpus tools and GenAI creates a 'valuable methodological synergy', with each tool compensating for the other's limitations.",6,AI Boosts Motivation & Engagement
Pre-service teachers demonstrated meaningful progress in their ability to develop and implement GenAI-supported CBLP.,0,AI Boosts Motivation & Engagement
"Enhanced efficiency in exam preparation, with 82% of teachers believing AI was more efficient than traditional methods.",2,AI Boosts Motivation & Engagement
"Significant time savings, with 86% of teachers agreeing that AI tools save time.",2,AI Boosts Motivation & Engagement
"Ability to generate a wider variety of assessment question types, strengthening evaluations.",7,AI as Multifaceted Language Tool
Introduction of creativity through innovative question styles.,0,AI Boosts Motivation & Engagement
The Auto Error Analyzer tool analyzes L2 texts efficiently and cost-effectively.,5,GenAI for L2 Writing Enhancement
The tool enables more scalable and reliable analyses of L2 production data.,3,AI Personalized Feedback & Support
It bridges the gap between human judgment and AI-driven assessment in the CAF framework.,2,AI Boosts Motivation & Engagement
"Validation showed high agreement with human raters (r=.94) and high performance metrics (Precision=.96, Recall=.94, F1=.95).",3,AI Personalized Feedback & Support
The tool's T-unit and clause counts align closely with established tools like L2SCA.,3,AI Personalized Feedback & Support
"Interaction with a human language partner significantly improved overall writing scores, organization, and language compared to GPT-4 and no interaction.",4,AI Boosts Motivation & Engagement
"Both interaction with GPT-4 and a human partner enhanced participants' topic familiarity and writing confidence, and reduced perceived difficulty.",5,GenAI for L2 Writing Enhancement
"In the GPT-4 condition, increased topic familiarity was positively correlated with better writing outcomes.",9,GenAI for L2 Writing Enhancement
Students with higher LLM acceptance may benefit from timely feedback and enhanced support from the tools.,8,AI Personalized Feedback & Support
Empowered quieter students to participate more actively.,0,AI Boosts Motivation & Engagement
Enhanced student confidence and emotional self-assurance.,0,AI Boosts Motivation & Engagement
Stimulated cognitive engagement through idea generation and deeper processing of content.,0,AI Boosts Motivation & Engagement
Increased behavioral participation and motivation in tasks like discussions and presentations.,0,AI Boosts Motivation & Engagement
Served as a pedagogical mediator to foster multidimensional student engagement.,0,AI Boosts Motivation & Engagement
"Provided personalized, formative feedback for students (e.g., on writing drafts).",9,GenAI for L2 Writing Enhancement
AI tools like ChatGPT can make education more engaging and personalized.,2,AI Boosts Motivation & Engagement
Helping students brainstorm ideas for writing.,9,GenAI for L2 Writing Enhancement
Providing students with more linguistic input.,4,AI Boosts Motivation & Engagement
Demonstrating the critical use of technology.,0,AI Boosts Motivation & Engagement
Reducing students' cognitive load and writing anxiety.,9,GenAI for L2 Writing Enhancement
Assisting with reading comprehension of complex texts.,5,GenAI for L2 Writing Enhancement
Empowering non-native English scholars by helping them 'nativize' their academic articles for publication.,5,GenAI for L2 Writing Enhancement
"For English learning, ChatGPT provided personalized feedback, practice opportunities, convenience, and accessibility.",1,AI Personalized Feedback & Support
"For Maltese, ChatGPT could provide basic correct translations for common words or phrases.",1,AI Personalized Feedback & Support
"ChatGPT served as a resource for learning about Malta's cultural context, such as traditional architecture.",1,AI Personalized Feedback & Support
"ChatGPT-4 significantly improved students' EFL writing skills, including task achievement, coherence, cohesion, grammatical range, and lexical range.",5,GenAI for L2 Writing Enhancement
"The tool boosted students' acceptance of AI in learning, driven by its perceived usefulness and ease of use.",2,AI Boosts Motivation & Engagement
"ChatGPT-4 provides immediate and personalized feedback, helping students identify and correct errors in their writing.",1,AI Personalized Feedback & Support
"Use of ChatGPT-4 led to enhanced student perceptions, attitudes, and behavioral intentions towards technology in education.",1,AI Personalized Feedback & Support
"The integration of AI supervision improved the quality of students' peer reviews across five dimensions: affective, description, identification, justification, and constructive.",2,AI Boosts Motivation & Engagement
Students wrote more detailed comments after engaging with AI feedback.,2,AI Boosts Motivation & Engagement
"AI provides immediate and personalized assistance, which can enhance students' critical thinking and evaluative judgement.",2,AI Boosts Motivation & Engagement
"Students employed effective revision strategies, such as introducing new points, adding details, and providing examples, which improved comment quality.",9,GenAI for L2 Writing Enhancement
AI-generated instructional videos (AIIV) can facilitate learning as effectively as traditional recorded videos.,2,AI Boosts Motivation & Engagement
AIIV led to significantly higher retention of learned vocabulary compared to recorded videos.,4,AI Boosts Motivation & Engagement
"The AI-generated teacher was perceived as moderately to highly attractive, successfully avoiding the uncanny valley effect.",2,AI Boosts Motivation & Engagement
AIIVs may enable learners to focus more on the learning process due to experiencing lower social pressure and cognitive load.,0,AI Boosts Motivation & Engagement
"The standardized nature of AI-generated speech and scripts can be beneficial for language learning, ensuring high standards of pronunciation and logical flow.",2,AI Boosts Motivation & Engagement
"LLMs, particularly fine-tuned ChatGPT, demonstrate a very high level of reliability and consistency in grading essays.",8,AI Personalized Feedback & Support
LLMs can distinguish between essays of varying quality levels.,8,AI Personalized Feedback & Support
"LLMs show strong alignment with human raters in objective, rule-bound domains like grammar and mechanics, suggesting they are competent for automated grading of these aspects.",8,AI Personalized Feedback & Support
Basic fine-tuning through prompt engineering and temperature adjustment significantly increases grading reliability.,3,AI Personalized Feedback & Support
"The experimental group showed greater improvements in task strategy diversity, metacognitive awareness, and writing performance.",9,GenAI for L2 Writing Enhancement
"GAI tools can facilitate task planning, promote adaptive strategy use, and deepen metacognitive reflection.",2,AI Boosts Motivation & Engagement
GAI functions as an interactive partner enabling active experimentation with different writing approaches.,5,GenAI for L2 Writing Enhancement
"GAI fosters flexible, context-sensitive strategy development.",6,AI Boosts Motivation & Engagement
The AI-guided group significantly outperformed the parent-led group in reading comprehension.,2,AI Boosts Motivation & Engagement
Both AI-guided and parent-led reading provided comparable benefits for vocabulary acquisition and story retelling.,4,AI Boosts Motivation & Engagement
"The LLM-powered CA can replicate some social and interactive benefits of parent-child reading, such as providing systematic and patient support.",8,AI Personalized Feedback & Support
The novelty of the CA appeared to enhance children's behavioral engagement and active cognitive processing.,0,AI Boosts Motivation & Engagement
"AI-supported learning led to significant improvements in vocabulary retention, interpersonal emotion regulation (IER), and behavioural emotion regulation strategies (BERS) compared to traditional instruction.",2,AI Boosts Motivation & Engagement
Learners using AI tools reported significantly lower levels of hopelessness.,2,AI Boosts Motivation & Engagement
"AI environments were perceived by learners as engaging, supportive, and positive.",2,AI Boosts Motivation & Engagement
"AI tools provided a safe, low-stakes environment for language practice and self-regulation.",2,AI Boosts Motivation & Engagement
"The platforms offered personalized, contextual learning and real-time, constructive feedback, which enhanced learning and emotional well-being.",3,AI Personalized Feedback & Support
Both Poe and Gemini significantly improved writing skills compared to a control group.,9,GenAI for L2 Writing Enhancement
"AI tools fostered positive emotions, increased academic self-efficacy, and reduced boredom.",2,AI Boosts Motivation & Engagement
"The platforms provided immediate, personalized, and constructive feedback, which accelerated learning.",3,AI Personalized Feedback & Support
"AI use led to greater student engagement, motivation, autonomy, and confidence.",2,AI Boosts Motivation & Engagement
"The tools helped reduce cognitive load by handling aspects like grammar, allowing students to focus on content and creativity.",7,AI as Multifaceted Language Tool
"AI created a safe, non-judgmental environment that reduced writing anxiety and encouraged practice.",9,GenAI for L2 Writing Enhancement
"Leading commercial LLMs (GPT-4o and Gemini 1.5) can grade meaning-recall tests in a manner highly comparable to human raters in terms of mean scores, internal reliability, and score variance.",8,AI Personalized Feedback & Support
"AI scoring can greatly simplify and expedite the grading of meaning-recall tests, making their adoption more feasible for educators and researchers.",2,AI Boosts Motivation & Engagement
LLMs facilitate the use of meaning-recall tests in contexts where educators are not fluent in the learners' L1s.,8,AI Personalized Feedback & Support
"For research and low-stakes educational contexts, LLMs can provide a convenient method of scoring.",8,AI Personalized Feedback & Support
"ChatGPT feedback significantly enhanced students' lexical capabilities, leading to translations with longer words and more specific verbs.",1,AI Personalized Feedback & Support
ChatGPT feedback improved referential cohesion more effectively than teacher or self-feedback.,1,AI Personalized Feedback & Support
ChatGPT was adept at identifying redundant and verbose expressions and suggesting more concise alternatives.,1,AI Personalized Feedback & Support
N/A,3,AI Personalized Feedback & Support
The intervention increased preservice teachers' intention to use L1 and their knowledge of its evidence-informed use.,0,AI Boosts Motivation & Engagement
"Teachers developed a broader understanding of L1's benefits, such as delivering clearer instructions, creating resonance, and facilitating mastery of definitions.",0,AI Boosts Motivation & Engagement
GenAI can provide teachers with knowledge about L1 and L2 language systems.,6,AI Boosts Motivation & Engagement
"GenAI can help teachers efficiently develop teaching materials, such as cross-language comparison activities.",6,AI Boosts Motivation & Engagement
"GenAI can act as a personalized assistant for students, supporting self-directed learning.",6,AI Boosts Motivation & Engagement
"ChatGPT, combined with human scaffolding, enhanced students' metacognitive awareness in writing.",5,GenAI for L2 Writing Enhancement
The collaborative process provided emotional reassurance and a sense of support for learners.,0,AI Boosts Motivation & Engagement
Students learned to critically interpret AI feedback and refine prompts to improve their writing.,5,GenAI for L2 Writing Enhancement
"The process fostered a deeper, non-linear engagement with the writing stages of planning, translating, and reviewing.",9,GenAI for L2 Writing Enhancement
Enhanced GenAI literacy and technical skills through practice.,6,AI Boosts Motivation & Engagement
Boosted self-efficacy and confidence in using technology for teaching.,0,AI Boosts Motivation & Engagement
Facilitated seamless and engaging lesson design.,0,AI Boosts Motivation & Engagement
Enabled peer scaffolding and collaboration to overcome individual skill gaps.,0,AI Boosts Motivation & Engagement
"Orchestrated diverse GenAI affordances for tasks like refining teacher talk, generating feedback, and creating interactive activities.",6,AI Boosts Motivation & Engagement
"During the intervention, access to ChatGPT led to significantly longer texts, sentences, and clauses.",1,AI Personalized Feedback & Support
ChatGPT use was associated with vocabulary showing a higher age of acquisition and a higher concentration of academic and low-frequency words.,1,AI Personalized Feedback & Support
The combination of traditional instruction and ChatGPT-supported feedback provided additional support for syntactic complexity development (specifically in mean length of T-unit and mean length of clause).,1,AI Personalized Feedback & Support
Promotes playful engagement between children and caregivers.,0,AI Boosts Motivation & Engagement
"Offers multilingual access to stories at a large scale, affirming linguistic diversity.",4,AI Boosts Motivation & Engagement
Embedded discussion prompts support richer parent-child interaction and scaffold comprehension.,0,AI Boosts Motivation & Engagement
The availability of home language options was valued for enhancing inclusion and relevance.,4,AI Boosts Motivation & Engagement
Fostered student-centered learning and exploration.,0,AI Boosts Motivation & Engagement
"Increased student engagement, leading to lively class discussions and debates.",0,AI Boosts Motivation & Engagement
"Provided a 'personalized approach' to learning, acting like a 'personal tutor available 24/7'.",7,AI as Multifaceted Language Tool
Offered opportunities for students to critically examine AI-generated output.,2,AI Boosts Motivation & Engagement
"Useful for specific learning tasks like brainstorming, grammar support, vocabulary development, and proofreading.",7,AI as Multifaceted Language Tool
Helped students reduce frustration by finding 'an opening to solve a problem'.,0,AI Boosts Motivation & Engagement
"High accessibility and convenience, acting like a 'teacher available 24/7'.",7,AI as Multifaceted Language Tool
Enables personalized language learning tailored to user interests and proficiency levels.,4,AI Boosts Motivation & Engagement
High perceived ease of use and understanding.,3,AI Personalized Feedback & Support
"Can be used for a variety of novel tasks like generating language learning materials (stories, dialogues).",7,AI as Multifaceted Language Tool
"Serves as an interlocutor for conversation practice, especially when human partners are unavailable.",4,AI Boosts Motivation & Engagement
Facilitates brainstorming and idea generation for academic projects.,7,AI as Multifaceted Language Tool
"Saves time by quickly providing information, correcting grammar, and enhancing written texts.",9,GenAI for L2 Writing Enhancement
Helps in vocabulary expansion and language practice.,4,AI Boosts Motivation & Engagement
Useful for reviewing content and structuring essays by offering different perspectives.,7,AI as Multifaceted Language Tool
"ChatGPT provides personalized support, mitigating cognitive load by breaking down complex tasks and offering explanations in English or Turkish.",1,AI Personalized Feedback & Support
"It enhances student independence and self-efficacy by providing consistent, readily available guidance for academic tasks.",7,AI as Multifaceted Language Tool
"The human-like, conversational nature of interactions creates a comfortable environment for asking questions without fear of judgment.",3,AI Personalized Feedback & Support
"It can be used as an active tool to generate practice questions, facilitating iterative learning and self-assessment.",7,AI as Multifaceted Language Tool
"Creation of didactic material (e.g., exercises, dialogues, texts).",7,AI as Multifaceted Language Tool
Provides immediate feedback and grammatical correction.,5,GenAI for L2 Writing Enhancement
"Facilitates text analysis, automatic translation, and text/level adaptation.",5,GenAI for L2 Writing Enhancement
Fosters interaction in real and authentic conversational practice.,0,AI Boosts Motivation & Engagement
Acts as a resource finder for autonomous language learning.,4,AI Boosts Motivation & Engagement
Powerful reformulation capability allows for generation of a wide variety of exercises.,3,AI Personalized Feedback & Support
Using ChatGPT as an interactive partner is highly effective for developing all core language skills.,1,AI Personalized Feedback & Support
"ChatGPT provides instant feedback, opportunities for conversation practice, and can help expand vocabulary and improve grammar.",1,AI Personalized Feedback & Support
It can reduce speaking anxiety and increase self-confidence and motivation for learners.,4,AI Boosts Motivation & Engagement
"The tool is particularly beneficial for writing, with all participants finding it helpful for tasks like text revision, editing, and getting suggestions.",9,GenAI for L2 Writing Enhancement
