text,cluster_id,theme
"LLM-powered CAPT systems have the potential to provide learners with more helpful, customized instructions and feedback, especially for suprasegmental features like stress and intonation.",6,AI Feedback in Language Learning
"Improved academic writing proficiency, fluency, and confidence.",8,LLMs Enhance Writing and Motivation
Developed metacognitive awareness and student authorship through ethically guided AI integration.,2,GenAI in Language Learning Dynamics
Became more autonomous and strategic in their writing processes.,8,LLMs Enhance Writing and Motivation
Students showed high engagement when using both corpus and GenAI tools.,0,
The lessons helped students articulate their understanding of complex grammar rules more clearly.,1,GenAI in Language Learning Dynamics
"Students struggled with self-regulation, sometimes misusing the technology to avoid engaging in the learning process.",9,Risks of AI Over-Reliance
N/A,7,GenAI in Language Learning Dynamics
The tool can help users (students) improve their writing skills by making them more aware of recurring error patterns.,8,LLMs Enhance Writing and Motivation
LLMs can be a supportive tool to enhance topic familiarity and confidence before writing.,8,LLMs Enhance Writing and Motivation
"Human interaction is more effective for improving the quality of writing, particularly in organization and language use.",8,LLMs Enhance Writing and Motivation
The findings support the need for differentiated instruction tailored to students' specific writing approach profiles.,8,LLMs Enhance Writing and Motivation
"Increased engagement, confidence, and participation, especially for reticent students.",5,GenAI in Language Learning Dynamics
Faced challenges related to digital inequity and unequal access to technology.,9,Risks of AI Over-Reliance
Gained a sense of agency and responsibility when guided on ethical AI use.,2,GenAI in Language Learning Dynamics
"Over-reliance stifles creativity, critical thinking, and writing skills.",9,Risks of AI Over-Reliance
Increased engagement in academic dishonesty.,9,Risks of AI Over-Reliance
Potential development of misconceptions about what constitutes good academic writing.,8,LLMs Enhance Writing and Motivation
"Can benefit from AI as a tool for brainstorming and linguistic support but risk diminished critical thinking, academic integrity violations, and loss of authorial voice.",6,AI Feedback in Language Learning
"The technology presents an equity issue, potentially empowering non-native speakers while also reinforcing dominant linguistic norms and creating a digital divide.",6,AI Feedback in Language Learning
"Students experienced frustration and dissatisfaction when using ChatGPT for Maltese, leading to a very poor overall experience.",3,GenAI in Language Learning Dynamics
"In contrast, students found ChatGPT beneficial for learning English, improving vocabulary, comprehension, and grammatical understanding.",3,GenAI in Language Learning Dynamics
Students learned the importance of verifying information from ChatGPT with other resources to avoid confusion or misinformation.,3,GenAI in Language Learning Dynamics
Demonstrated improved writing proficiency and higher levels of writing components compared to traditional instruction.,8,LLMs Enhance Writing and Motivation
Developed favorable attitudes and acceptance towards using AI tools for learning.,2,GenAI in Language Learning Dynamics
"Exposed to a wider array of writing styles, genres, and topics, broadening their learning horizons.",8,LLMs Enhance Writing and Motivation
AI-supported systems can empower students to provide more valuable and higher-quality feedback on peers' work.,2,GenAI in Language Learning Dynamics
"The process can enhance students' abilities for thoughtful engagement, critical thinking, and evaluative judgement.",5,GenAI in Language Learning Dynamics
AI-generated videos can provide an effective learning resource that allows students to focus more on the content due to reduced social pressure.,2,GenAI in Language Learning Dynamics
"The use of LLMs for grading could provide students with quick feedback, though the quality of feedback on subjective areas like content needs improvement.",4,AI Feedback in Language Learning
"GAI use led to increased metacognitive awareness, enhancing their ability to plan, monitor, and evaluate their writing processes.",8,LLMs Enhance Writing and Motivation
Students using GAI developed more diverse and adaptive task strategies.,0,
GAI engagement stimulated deeper metacognitive reflection and critical evaluation skills.,0,
"A well-designed CA can be an effective supplementary tool for dialogic reading, enhancing comprehension for young EFL learners.",6,AI Feedback in Language Learning
"AI tools can enhance engagement, confidence, and motivation while allowing students to learn at their own pace.",2,GenAI in Language Learning Dynamics
"The supportive environment provided by AI can help alleviate anxiety, build resilience, and improve emotional management.",2,GenAI in Language Learning Dynamics
Students experienced significant improvements in writing proficiency and demonstrated more positive emotional and motivational responses to writing tasks.,8,LLMs Enhance Writing and Motivation
"Learners felt more engaged, autonomous, confident, and less anxious when using AI writing assistants.",6,AI Feedback in Language Learning
"The use of AI for scoring could enable faster feedback on vocabulary tests, allowing for more timely learning interventions (inferred).",6,AI Feedback in Language Learning
ChatGPT can serve as a supplementary tool for vocabulary enrichment and improving referential cohesion.,3,GenAI in Language Learning Dynamics
Over-reliance on ChatGPT may hinder the development of writing abilities and lead to a decline in translation proficiency.,3,GenAI in Language Learning Dynamics
Self-feedback and teacher feedback are more effective for improving overall translation quality and syntactic complexity.,4,AI Feedback in Language Learning
"Potential for overreliance on AI tools, which could negatively impact writing development.",6,AI Feedback in Language Learning
"GenAI can serve as a personalized assistant, allowing students to use their L1 to ask questions, get feedback on L2 work, translate content, and access self-study exercises, potentially supporting self-directed learning.",0,
Developed enhanced metacognitive awareness and improved writing skills through a process of critical inquiry and revision.,8,LLMs Enhance Writing and Motivation
Gained emotional reassurance and a sense of autonomy in their writing process.,8,LLMs Enhance Writing and Motivation
"Learned to collaborate with peers and AI, fostering a more active and involved approach to learning.",2,GenAI in Language Learning Dynamics
"(Potential impact) Teachers designed activities to enhance student engagement, creativity, and critical thinking, and developed guidelines for students' responsible GenAI use.",0,
Students can use ChatGPT as a scaffolding tool to produce longer and more syntactically complex texts during writing tasks.,3,GenAI in Language Learning Dynamics
"There is a risk of developing a dependency on the tool, as writing improvements may not be internalized or sustained without it.",9,Risks of AI Over-Reliance
AI storybooks can promote playful engagement but may also present challenges with narrative coherence and retention.,6,AI Feedback in Language Learning
"Children are aware of the differences between human and machine-generated content, which can affect their engagement.",2,GenAI in Language Learning Dynamics
Empowered to learn alongside teachers and take charge of their own learning.,5,GenAI in Language Learning Dynamics
Increased linguistic access to course material through AI-assisted exploration.,6,AI Feedback in Language Learning
Developed critical AI literacy skills by analyzing and evaluating AI output.,2,GenAI in Language Learning Dynamics
"Felt relieved to use ChatGPT openly in a safe, non-punitive environment.",3,GenAI in Language Learning Dynamics
"Students can use ChatGPT as a versatile tool for self-directed learning, particularly for conversation practice, vocabulary, and generating materials.",3,GenAI in Language Learning Dynamics
"Students, especially those learning LCTLs, may experience lower quality output and usability issues.",9,Risks of AI Over-Reliance
Students' age influences their perception and acceptance of ChatGPT for language learning.,3,GenAI in Language Learning Dynamics
Developed more positive perceptions of AI tools for learning over time.,2,GenAI in Language Learning Dynamics
"Demonstrated a linguistic bias, associating complex writing styles with AI, which indicates a need for critical AI literacy.",6,AI Feedback in Language Learning
Found the tool beneficial for writing tasks but were concerned about its potential to hinder skill development.,8,LLMs Enhance Writing and Motivation
Increased independence and empowerment in their self-directed learning process.,5,GenAI in Language Learning Dynamics
Developed a more critical awareness of AI's fallibility and limitations through prolonged practical use.,2,GenAI in Language Learning Dynamics
"Humanized the AI, viewing it as a 'study buddy' or 'friend', which fostered a more personal and engaging learning experience.",2,GenAI in Language Learning Dynamics
Promotes autonomous learning by acting as a personal assistant.,5,GenAI in Language Learning Dynamics
Allows for personalized learning through tailored content generation and feedback.,5,GenAI in Language Learning Dynamics
"Enables practice of language skills (comprehension, production) with authentic texts and conversational interaction.",1,GenAI in Language Learning Dynamics
Students can significantly benefit from using ChatGPT as an interactive language practice partner rather than a simple information source.,3,GenAI in Language Learning Dynamics
The tool can foster learner autonomy by allowing students to practice at their own pace and focus on specific needs.,5,GenAI in Language Learning Dynamics
"Students are indirectly impacted by the quality of AI-generated lesson plans; use of materials with historical biases could lead to less effective, research-rebuked learning experiences.",2,GenAI in Language Learning Dynamics
"Students may experience frustration, discomfort, and demotivation when using AI for feedback, leading to rejection of the technology for learning.",2,GenAI in Language Learning Dynamics
The study highlights the need for students to develop higher feedback literacy to effectively engage with AI-generated suggestions.,2,GenAI in Language Learning Dynamics
Increased intrinsic motivation and self-efficacy in language speaking.,1,GenAI in Language Learning Dynamics
"Provides a supportive and less stressful environment for practice, particularly for those with social anxiety.",5,GenAI in Language Learning Dynamics
Offers dynamic and varied practice opportunities beyond static textbook dialogues.,5,GenAI in Language Learning Dynamics
"Experienced enhanced oral proficiency, reduced speaking anxiety, and increased linguistic risk-taking.",1,GenAI in Language Learning Dynamics
"Benefited from a safe, low-pressure environment for consistent language practice.",1,GenAI in Language Learning Dynamics
Developing GenAI literacy can enhance self-regulated writing skills.,0,
Creative self-concept is a crucial factor in leveraging GenAI for writing improvement.,8,LLMs Enhance Writing and Motivation
University learners may prioritize task efficiency and performance over psychological needs satisfaction when using GenAI tools.,0,
A genre-based instructional approach can reduce cognitive load and increase motivation and satisfaction when using ChatGPT for writing.,3,GenAI in Language Learning Dynamics
"Students' prior academic achievement level influences their experience, with higher-achieving students benefiting more from the interventions.",5,GenAI in Language Learning Dynamics
Differentiated instruction is needed to support diverse learners effectively.,5,GenAI in Language Learning Dynamics
Experienced improved writing scores but a decline in their motivational self-concept ('ideal L2 writing self').,8,LLMs Enhance Writing and Motivation
Faced a dilemma between leveraging a powerful tool and maintaining their own creative and independent thinking skills.,9,Risks of AI Over-Reliance
Became aware of the risks of over-reliance and expressed intentions to use the tool more cautiously in the future.,9,Risks of AI Over-Reliance
"Students' motivated learning behavior is influenced by their digital literacy and emotional experiences (FLE), not just grit.",5,GenAI in Language Learning Dynamics
Developing digital literacy is crucial for effectively leveraging AI tools for learning.,2,GenAI in Language Learning Dynamics
"LLMs provide a tool for various language learning activities like practicing conversation, learning grammar, and improving writing.",1,GenAI in Language Learning Dynamics
"There is a risk of cognitive laziness, as LLMs provide answers directly rather than guiding students through a discovery process.",9,Risks of AI Over-Reliance
The Dissemity tool can support novice researchers by raising their awareness of disciplinary-specific genre conventions through automated feedback on rhetorical structures.,6,AI Feedback in Language Learning
"Learners can use the tool to analyze model texts and receive guidance during their own writing process, fostering a reading-to-write approach.",8,LLMs Enhance Writing and Motivation
"Can use the chatbot to facilitate writing practice, overcome obstacles, and improve skills.",6,AI Feedback in Language Learning
"Should use the tool strategically and critically to avoid overreliance, evaluating suggestions and incorporating their own ideas.",9,Risks of AI Over-Reliance
AI-generated definitions were not as effective as traditional dictionary definitions for resolving vocabulary doubts in a reading task.,6,AI Feedback in Language Learning
Using AI for definitions may not significantly improve performance over having no resource at all for specific lexical tasks.,6,AI Feedback in Language Learning
"Adoption of a functional division of tools, using dictionaries for knowledge acquisition and LLMs for language application.",1,GenAI in Language Learning Dynamics
"Development of sophisticated, complementary usage strategies instead of simple tool replacement.",9,Risks of AI Over-Reliance
"Experiencing a cognitive shift regarding the nature of language learning, with a tension between instrumental and cultural perspectives.",1,GenAI in Language Learning Dynamics
Experience enhanced autonomy and competence in language learning.,1,GenAI in Language Learning Dynamics
"Face a trade-off between AI support and human interaction, with mixed effects on their sense of relatedness.",2,GenAI in Language Learning Dynamics
Need to develop AI literacy and critical thinking to use the tool effectively and avoid overreliance.,2,GenAI in Language Learning Dynamics
"Received more creative and varied learning materials, activities, and feedback generated by teachers using ChatGPT. (inferred)",3,GenAI in Language Learning Dynamics
Developed metacognitive awareness and critical evaluation skills regarding AI tools.,2,GenAI in Language Learning Dynamics
Created personalized and strategic approaches to integrate AI into their language learning routines.,6,AI Feedback in Language Learning
Enhanced their sense of agency and autonomy in a technologically-mediated environment.,5,GenAI in Language Learning Dynamics
Maintained their authentic 'L2 voice' by making conscious decisions about implementing AI suggestions.,2,GenAI in Language Learning Dynamics
Significantly improved academic writing skills and outcomes.,8,LLMs Enhance Writing and Motivation
"Experienced a more motivating, supportive, and less stressful learning environment, which reduced anxiety.",5,GenAI in Language Learning Dynamics
The integration of AI and teacher feedback can enhance revision practices and improve writing quality.,6,AI Feedback in Language Learning
The AIGF-TGF sequence may help manage cognitive load by scaffolding the revision process from surface-level to higher-order concerns.,6,AI Feedback in Language Learning
Students need training to critically evaluate AI feedback and develop self-regulation skills to avoid overreliance.,2,GenAI in Language Learning Dynamics
"Students need to engage with AiLAs actively and for extended durations to achieve learning benefits, as passive or infrequent use is less effective.",5,GenAI in Language Learning Dynamics
Highlights the need for students to receive clear guidance on ethical AI use to avoid negative impacts on their skill development and academic integrity.,2,GenAI in Language Learning Dynamics
Reveals students' desire for institutional support and structured guidance on how to use AI tools responsibly.,2,GenAI in Language Learning Dynamics
"GenAI serves as a 'cognitive co-pilot' that supports academic tasks, enhances learning, and fosters reflective engagement and critical thinking.",0,
Empowered to use ChatGPT both effectively and ethically.,3,GenAI in Language Learning Dynamics
Enhanced digital literacy and responsible AI usage.,2,GenAI in Language Learning Dynamics
Experienced a positive shift in attitudes towards using ChatGPT for learning.,3,GenAI in Language Learning Dynamics
"With explicit instruction, students can become more strategic and sophisticated collaborators with ChatGPT.",3,GenAI in Language Learning Dynamics
"Without guidance, students are left to a less efficient trial-and-error process to learn how to use chatbots for writing.",6,AI Feedback in Language Learning
Can be used to develop language skills and scaffold the learning process by providing feedback on language use and performance.,1,GenAI in Language Learning Dynamics
"AI tools provide support across writing stages, improving text quality.",6,AI Feedback in Language Learning
Overreliance may hinder the development of independent writing and critical thinking skills.,9,Risks of AI Over-Reliance
Students need guidance on the ethical and strategic use of AI tools.,2,GenAI in Language Learning Dynamics
"Students can benefit from personalized, on-demand writing support, leading to improved skills and confidence.",8,LLMs Enhance Writing and Motivation
"Students face risks of cognitive laziness, over-reliance, and ethical dilemmas regarding academic integrity, requiring guidance to become critical users of AI.",2,GenAI in Language Learning Dynamics
"The use of AI-assisted needs analysis can lead to more tailored, interactive, and beneficial learning experiences, helping learners achieve their communicative goals more efficiently.",6,AI Feedback in Language Learning
"Using GACs with metalinguistic guidance can enhance learning achievement, linguistic competence, reflection skills, and metacognitive awareness.",1,GenAI in Language Learning Dynamics
"The approach fosters self-correction, metalinguistic analysis, and learner autonomy.",5,GenAI in Language Learning Dynamics
"Students may receive more consistent scores from GenAI, but these scores might be lower than those from human teachers, potentially impacting their grades and motivation. (inferred)",0,
"AI-IDLE can strengthen motivation, enjoyment, and commitment to English learning.",6,AI Feedback in Language Learning
"Students can benefit from personalized, low-stakes, and engaging learning experiences outside the classroom.",5,GenAI in Language Learning Dynamics
The LRCEL tool can be used as a self-evaluation measure for learners to assess their readiness for ChatGPT-incorporated English learning.,3,GenAI in Language Learning Dynamics
Learners are encouraged to mindfully engage with ChatGPT to benefit their emotional development and well-being.,3,GenAI in Language Learning Dynamics
"ChatGPT can enhance writing experiences by boosting motivation, self-efficacy, and engagement.",3,GenAI in Language Learning Dynamics
"The effectiveness of using ChatGPT is highly dependent on students' metacognitive awareness, critical thinking, and cognitive effort.",3,GenAI in Language Learning Dynamics
"Over-reliance on ChatGPT, especially for students with low metacognitive skills, can hinder the development of writing and higher-order thinking skills.",3,GenAI in Language Learning Dynamics
The study highlights students' desire for learning environments that support their psychological well-being and move beyond rote memorization.,5,GenAI in Language Learning Dynamics
Received more tailored and interactive learning experiences through AI-generated materials and AI agents.,2,GenAI in Language Learning Dynamics
"AI tools were used to foster students' interaction abilities, stimulate critical thinking, and provide personalized assessment.",2,GenAI in Language Learning Dynamics
The use of AI in assessment was perceived as a way to bridge the digital divide and promote educational equality.,2,GenAI in Language Learning Dynamics
"ChatGPT can enhance learning efficiency, provide personalized support, and facilitate cultural understanding.",3,GenAI in Language Learning Dynamics
"User experience and perceived effectiveness are significantly influenced by gender, with male students generally reporting more positive experiences.",5,GenAI in Language Learning Dynamics
"The lack of natural, human-like interaction can lead to feelings of loneliness and decreased motivation for some learners.",9,Risks of AI Over-Reliance
"Benefit from personalized learning modes and improved feedback on writing, as teachers use GAI to tailor instruction and correct errors.",8,LLMs Enhance Writing and Motivation
"Findings can inform strategies to encourage GenAI adoption, such as peer-led initiatives and framing GenAI as a valuable asset for future career success.",0,
"GenAI provides a psychologically safe environment for speaking practice, which can be particularly beneficial for lower-proficiency learners.",0,
"Acceptance and perceived utility of GenAI tools are highly dependent on individual differences, including emotional state, confidence, and preference for human interaction.",0,
The findings can help struggling learners understand how their emotions (anxiety and enjoyment) influence their willingness to adopt new learning technologies like GenAI.,0,
"Students can enhance their GenAI literacy, critical evaluation skills, and ethical awareness by engaging in reflective practices.",0,
Structured reflection journals can provide targeted guidance for developing a systematic understanding of complex GenAI-related issues.,0,
"Findings can help students recognize the usefulness of GenAI tools, stimulate their interest, and reduce boredom, thereby enhancing their immersive learning experiences.",0,
Improves argumentative writing skills across multiple dimensions.,8,LLMs Enhance Writing and Motivation
Positively impacts psychological well-being by boosting confidence and reducing anxiety.,5,GenAI in Language Learning Dynamics
"Students, particularly those with lower proficiency, experienced significant gains in oral proficiency and confidence.",1,GenAI in Language Learning Dynamics
"Disadvantaged students were able to get more practice and feedback, mitigating the effects of potential teacher bias.",5,GenAI in Language Learning Dynamics
Students found the tool useful but not engaging enough for long-term autonomous use.,9,Risks of AI Over-Reliance
Can develop autonomous learning strategies through creative engagement with AI.,2,GenAI in Language Learning Dynamics
"Need to develop critical awareness of how AI technologies shape their behaviors, actions, and thoughts.",2,GenAI in Language Learning Dynamics
Potential for more personalized and culturally relevant learning materials through teacher-mediated AI use.,2,GenAI in Language Learning Dynamics
"Risk of exposure to inaccurate, biased, or developmentally inappropriate content if not carefully curated by teachers.",9,Risks of AI Over-Reliance
"GPT-based activities were perceived to enhance knowledge retention and language skills (vocabulary, reading, speaking, writing).",1,GenAI in Language Learning Dynamics
Collaborative tasks inspired by GPT encouraged less proficient students to participate more actively.,5,GenAI in Language Learning Dynamics
Adapted GPT-generated materials provided models for academic writing and supported differentiated learning.,8,LLMs Enhance Writing and Motivation
Can improve confidence and ability to express themselves in English.,1,GenAI in Language Learning Dynamics
Enables flexible and efficient practice for speaking tests.,1,GenAI in Language Learning Dynamics
Requires development of prompt engineering skills to receive optimal feedback.,4,AI Feedback in Language Learning
Can significantly improve writing quality by using ChatGPT-generated model texts as comprehensible input.,6,AI Feedback in Language Learning
"May become overly reliant on AI models, which could hinder their creativity and independent improvement.",9,Risks of AI Over-Reliance
"Could benefit from personalized, adaptive testing that matches their language level, improving assessment accuracy and fairness.",4,AI Feedback in Language Learning
Could use AI as a practice partner for skills like speaking and writing.,6,AI Feedback in Language Learning
Face risks related to academic misconduct through misuse of AI.,2,GenAI in Language Learning Dynamics
"Can receive immediate, personalized feedback to improve language skills, particularly writing and grammar.",4,AI Feedback in Language Learning
"Risk becoming passive learners, overly dependent on technology, which could hinder the development of critical thinking skills.",9,Risks of AI Over-Reliance
"Can receive timely, consistent, and iterative feedback, which can foster the development of written communication skills.",4,AI Feedback in Language Learning
"Students can use AI feedback to identify weaknesses, improve vocabulary, and enhance writing style.",6,AI Feedback in Language Learning
The tool can increase motivation and support autonomous learning.,5,GenAI in Language Learning Dynamics
"Students may develop an over-reliance on AI, focus too much on lexical fixes, and overlook grammatical learning.",9,Risks of AI Over-Reliance
Students may experience anxiety about their future career prospects in light of advanced AI capabilities.,2,GenAI in Language Learning Dynamics
Students can use AI to overcome creative blocks and improve their stories.,2,GenAI in Language Learning Dynamics
"Students lacking proper guidance may develop an over-reliance on AI, potentially inhibiting the development of their higher-order cognitive skills.",2,GenAI in Language Learning Dynamics
Students can benefit from explicit instruction on effective prompting strategies.,4,AI Feedback in Language Learning
Potential for enhanced academic achievement and motivation.,5,GenAI in Language Learning Dynamics
Risk of increased academic dishonesty and over-reliance on technology.,9,Risks of AI Over-Reliance
Potential for diminished development of independent learning and critical thinking skills.,9,Risks of AI Over-Reliance
Students using the LLM chatbot developed a stronger vision of themselves as future L2 users (ideal L2 self) and were motivated to invest more effort in speaking.,6,AI Feedback in Language Learning
"The chatbot provided a low-pressure, autonomous environment for speaking practice, which can be emotionally supportive.",6,AI Feedback in Language Learning
The study implies that teacher adoption of GenAI can lead to more personalized and adaptable learning experiences for students. (inferred),0,
"Experienced heightened engagement across behavioral, cognitive, and emotional dimensions.",5,GenAI in Language Learning Dynamics
Developed critical thinking skills by evaluating AI-generated content against their own ideas.,2,GenAI in Language Learning Dynamics
Gained confidence in their language abilities through AI-assisted feedback and idea generation.,1,GenAI in Language Learning Dynamics
Faced the risk of overreliance and cognitive laziness.,9,Risks of AI Over-Reliance
"Improved writing proficiency, better feedback comprehension, and more efficient learning processes.",8,LLMs Enhance Writing and Motivation
Learners can plan their behavior and rationally decide whether to use ChatGPT for language learning based on their attitudes and expectations.,3,GenAI in Language Learning Dynamics
"Digital tools significantly enhance students' engagement, motivation, and language proficiency by providing interactive and personalized learning experiences.",5,GenAI in Language Learning Dynamics
"The flexibility of digital resources promotes continuous learning and accommodates diverse learning styles and schedules, potentially leading to higher retention rates.",5,GenAI in Language Learning Dynamics
Students are encouraged to develop critical thinking and AI literacy to evaluate GenAI-generated content actively and use it responsibly.,0,
"Students should be empowered to take ownership of their learning, using GenAI as a supplementary tool rather than a replacement for their own effort.",0,
Increased confidence and preparedness to use the target language in real-world scenarios.,1,GenAI in Language Learning Dynamics
"Enhanced belief in their ability to speak, understand grammar, and learn from mistakes.",1,GenAI in Language Learning Dynamics
"Facilitated the application of app-based learning to practical, real-life communication.",1,GenAI in Language Learning Dynamics
GenAI can foster engagement and provide personalized learning experiences.,0,
Over-reliance on GenAI may hinder the development of critical thinking and problem-solving skills.,0,
"AI feedback can effectively support writing development, especially for learners with lower proficiency.",6,AI Feedback in Language Learning
"Students can receive immediate, detailed, and personalized feedback, fostering autonomy and a growth-oriented mindset.",4,AI Feedback in Language Learning
"Students can use AI as a model to improve writing skills but risk becoming over-reliant, which could stunt their growth as independent thinkers.",6,AI Feedback in Language Learning
Students need to be taught to critically evaluate AI-generated content and understand the trade-offs between linguistic complexity and communicative clarity.,6,AI Feedback in Language Learning
Can use ChatGPT as a valuable tool to support writing tasks and enhance the quality of their writing.,3,GenAI in Language Learning Dynamics
"Technology provides crucial support for D/HH learners, leading to tangible improvements in writing quality and confidence.",8,LLMs Enhance Writing and Motivation
"GenAI use has altered students' L2 learning processes, making it a readily available resource for writing support.",0,
"Students hold complex and conflicting views on the ethics of GenAI, simultaneously finding it useful while being concerned about plagiarism.",0,
"Students highly value the role of instructors and peers in the classroom, viewing GenAI as a supplement rather than a replacement for human interaction.",0,
"Developed critical AI literacy and metalinguistic awareness through hands-on, guided use.",2,GenAI in Language Learning Dynamics
Experienced both enhanced creativity and frustration when interacting with genAI tools.,0,
Recognized the need for guidance on the ethical and effective use of AI in learning.,2,GenAI in Language Learning Dynamics
Confronted issues of cultural and racial bias embedded in AI technologies.,2,GenAI in Language Learning Dynamics
Experienced enhanced academic writing skills and motivation.,8,LLMs Enhance Writing and Motivation
Gained access to a personalized and interactive learning tool.,5,GenAI in Language Learning Dynamics
Faced challenges of over-reliance and the need for critical judgment when using AI feedback.,2,GenAI in Language Learning Dynamics
Can enhance study performance by assisting with writing seminar papers and theses.,8,LLMs Enhance Writing and Motivation
"Can boost cognitive, creative, and critical thinking skills if used correctly.",5,GenAI in Language Learning Dynamics
Poses a risk of cognitive laziness and loss of critical thinking and research abilities.,9,Risks of AI Over-Reliance
Requires upskilling to handle advancements in AI technology.,2,GenAI in Language Learning Dynamics
Students' intention to use LLMs is strongly driven by the perceived performance benefits and social encouragement.,5,GenAI in Language Learning Dynamics
Motivation is a key driver for students to adopt and use LLMs for academic writing.,8,LLMs Enhance Writing and Motivation
Students are more focused on performance gains from LLMs than the effort required to use them.,9,Risks of AI Over-Reliance
"Students may develop an 'Engaged but Amotivated' profile, leading to surface-level learning despite visible participation.",5,GenAI in Language Learning Dynamics
"AI can create identity ambivalence, simultaneously building confidence while eroding a sense of ownership and autonomy.",2,GenAI in Language Learning Dynamics
The task provides a more authentic assessment experience that mirrors real-world communicative situations in university settings.,4,AI Feedback in Language Learning
"The task design includes immediate feedback, which can support the learning process.",4,AI Feedback in Language Learning
Emphasizes the importance of setting realistic expectations about GenAI capabilities to ensure a positive experience.,0,
"Suggests that learners can find adoption approaches that match their personal learning styles and preferences, rather than a one-size-fits-all method.",5,GenAI in Language Learning Dynamics
Supports students in brainstorming and constructing arguments by providing idea prompts.,5,GenAI in Language Learning Dynamics
Enables students to incorporate a variety of viewpoints into their argumentative essays.,8,LLMs Enhance Writing and Motivation
Fosters an engaging learning atmosphere during the writing process.,8,LLMs Enhance Writing and Motivation
Teachers perceived a moderate value of LLM integration for their students' learning.,5,GenAI in Language Learning Dynamics
"Students can leverage ChatGPT for autonomous learning through practice, feedback, and access to authentic language.",3,GenAI in Language Learning Dynamics
"Students' learning experience may be negatively impacted by the limitations of the AI, such as poor feedback quality or lack of audio interaction.",2,GenAI in Language Learning Dynamics
Effective use of AI tools requires students to develop feedback literacy.,2,GenAI in Language Learning Dynamics
"Enhanced engagement, motivation, and personalized learning experiences.",5,GenAI in Language Learning Dynamics
Development of creativity and critical thinking skills.,8,LLMs Enhance Writing and Motivation
"Strengthened reading skills through retrieving, selecting, and interpreting information from multiple AI-powered NPCs.",6,AI Feedback in Language Learning
The developed methods can be used to create materials that expose learners to diverse English varieties and help them practice English as a Lingua Franca (ELF) communication strategies.,1,GenAI in Language Learning Dynamics
Significantly improved and retained writing skills.,8,LLMs Enhance Writing and Motivation
Enhanced digital literacy and autonomy through interaction with AI.,2,GenAI in Language Learning Dynamics
Benefited from more structured and well-planned instruction due to teachers' use of the AI protocol.,5,GenAI in Language Learning Dynamics
"Students, particularly those with lower proficiency, can significantly improve their vocabulary knowledge and self-regulation skills by using AI chatbots.",6,AI Feedback in Language Learning
"The use of chatbots can enhance students' motivation by fostering a sense of autonomy, competence, and relatedness.",3,GenAI in Language Learning Dynamics
"Students should be encouraged to monitor, reflect on, and adjust their learning processes and adopt strategies to avoid overreliance on the technology.",5,GenAI in Language Learning Dynamics
Lower-proficiency students can access and participate in higher-level content courses with the aid of MT.,5,GenAI in Language Learning Dynamics
"Students can develop metacognitive skills by analyzing linguistic differences, fostering a deeper intellectual engagement with the language.",1,GenAI in Language Learning Dynamics
Beginner students require explicit instruction in prompting to use tools like ChatGPT effectively for self-study.,3,GenAI in Language Learning Dynamics
Benefit from enhanced emotional and agentic engagement when a teacher is present.,5,GenAI in Language Learning Dynamics
Receive necessary guidance on how to effectively use GenAI tools for learning.,0,
"Experience a more supportive and caring learning environment, which reduces anxiety.",5,GenAI in Language Learning Dynamics
The proposed pedagogical approach encourages students to enhance their critical thinking skills and become independent learners.,5,GenAI in Language Learning Dynamics
Students are guided to develop deep logical reasoning that surpasses the superficial pattern-based capabilities of AI machines.,2,GenAI in Language Learning Dynamics
"The higher complexity of AI-generated texts, with longer sentences and words, could pose increased cognitive demands on student readers if not simplified.",6,AI Feedback in Language Learning
Acceptance of generative AI can enhance students' well-being and self-confidence in language learning.,6,AI Feedback in Language Learning
"AI tools can provide personalized and autonomous learning experiences, reducing learning anxiety.",2,GenAI in Language Learning Dynamics
"Enthusiastic teachers can boost students' self-efficacy, even in technology-rich environments.",5,GenAI in Language Learning Dynamics
"The study indicates that students find ChatGPT a useful tool and are willing to use it for informal digital learning of English, representing an opportunity for more effective learning.",3,GenAI in Language Learning Dynamics
"Provides a novel, engaging, and highly personalized method for vocabulary acquisition that connects learning to real-life experiences.",1,GenAI in Language Learning Dynamics
Can significantly improve foreign language acquisition through supplementary practice.,1,GenAI in Language Learning Dynamics
Offers an engaging and interactive tool for practicing language skills outside of formal lessons.,1,GenAI in Language Learning Dynamics
"The tool supports both L1 and L2 writers in mastering the complexities of academic English writing by improving grammatical accuracy, text coherence, and academic language use.",8,LLMs Enhance Writing and Motivation
The provision of detailed explanations for revisions can enhance learners' understanding of academic writing conventions and improve their writing skills over time.,8,LLMs Enhance Writing and Motivation
"Provides a reliable, engaging, and pedagogically sound platform for language learning.",1,GenAI in Language Learning Dynamics
Offers personalized learning paths based on progress and preferences.,5,GenAI in Language Learning Dynamics
Helps improve confidence in pronunciation and grammar skills.,1,GenAI in Language Learning Dynamics
"Can benefit from personalized learning support and improved language skills, particularly in writing.",8,LLMs Enhance Writing and Motivation
Face ethical dilemmas regarding academic integrity and the potential for overreliance on AI tools.,2,GenAI in Language Learning Dynamics
"Potential for increased autonomy and motivation, but also risk of reduced creativity, critical thinking, and overreliance on AI.",9,Risks of AI Over-Reliance
"Students' intention to use GenAI is significantly driven by their personal innovativeness, peer recommendations, and trust in the technology.",0,
