text,cluster_id,theme
"The quality of AI-generated feedback is highly dependent on the specific AI model used, the quality of the prompts, and how the AI processes the input.",6,Limitations of AI in Writing and Feedback
The absence of question-based feedback in AI responses may hinder the development of students' critical thinking skills.,2,Pedagogical and Psychological Barriers
A key issue is the disparity between short-term performance gains from AI feedback and poor long-term retention compared to teacher feedback.,2,Pedagogical and Psychological Barriers
"AI's inability to account for human comprehensibility despite minor errors when grading, a nuance human instructors handle easily.",6,Limitations of AI in Writing and Feedback
"AI's tendency to fabricate information or invent details (e.g., creating a 'toy company' context) to satisfy a prompt's requirements when the actual data is not present in the source text.",6,Limitations of AI in Writing and Feedback
Difficulty in capturing and translating nuances of local dialects within a language.,1,Ethical and Cultural Challenges in GenAI
"The tendency for AI to produce translations that are tonally inappropriate (e.g., overly academic for a relaxed context), affecting reader-friendliness.",1,Ethical and Cultural Challenges in GenAI
N/A,4,Emerging Trends and Potentials of GenAI
N/A,4,Emerging Trends and Potentials of GenAI
The AI's lack of deep contextual understanding and inability to read real-time social cues hinders its role as an effective intercultural mediator.,6,Limitations of AI in Writing and Feedback
"The AI's tendency to provide perfect translations or rephrasing deprives learners of crucial opportunities to experience and repair communication breakdowns, which is essential for developing pragmatic competence.",1,Ethical and Cultural Challenges in GenAI
Managing unrealistic student expectations for instant results in a generation accustomed to immediate gratification.,7,Pedagogical and Psychological Barriers
"Teacher insecurity and lack of preparedness to implement pedagogical MT use, a dimension often overlooked in existing integration frameworks.",7,Pedagogical and Psychological Barriers
"The applicability of existing frameworks (like ADAPT, developed for Spanish) to typologically different languages (e.g., Asian languages with non-alphabet-based writing systems).",1,Ethical and Cultural Challenges in GenAI
The potential for AI tools to undermine students' intrinsic motivation derived from experiential learning and overcoming challenges.,2,Pedagogical and Psychological Barriers
The moral dilemma and disagreement between students and faculty on what constitutes academic misconduct when using AI.,2,Pedagogical and Psychological Barriers
"The need for AI tools to be more context-aware and culturally personalized, particularly for learners from different linguistic backgrounds like Arabic.",1,Ethical and Cultural Challenges in GenAI
"The performance of LLMs can degrade if they process the same incorrect sentence multiple times, suggesting they might 'learn' from the input in a way that leads to problematic outputs.",9,Limitations of AI in Writing and Feedback
"A major problem lies in the classification of error types and explanations, which often do not align with the corrections provided.",7,Pedagogical and Psychological Barriers
The finding that generative AI tools boost motivation and interest more effectively than confidence suggests that AI alone is insufficient for holistic affective development.,2,Pedagogical and Psychological Barriers
"There is a need to strategically combine AI-based learning with other pedagogical approaches, such as peer interaction and guided discussions, to comprehensively support student confidence.",2,Pedagogical and Psychological Barriers
"The finding that syntactic complexity decreased across both groups post-feedback, though less so for the AI group, highlights complex cognitive trade-offs in the writing revision process that are influenced by feedback type.",3,Limitations of AI in Writing and Feedback
"GenAI models may exhibit linguistic bias, such as flagging correct British English as an error, disadvantaging users from diverse linguistic backgrounds.",1,Ethical and Cultural Challenges in GenAI
"Current digital transcription technologies (OCR) struggle to accurately interpret handwritten texts, especially those with non-linear annotations, posing a significant challenge for AI-based assessment of physical work.",3,Limitations of AI in Writing and Feedback
"AI's inability to access non-textual data like intonation, body language, and rich background context, which are crucial for creating culturally authentic and emotionally resonant educational materials.",1,Ethical and Cultural Challenges in GenAI
"The risk of AI generating content that is disconnected from real-world experiences and cultural nuances, thereby compromising the authenticity of learner-centered corpora.",1,Ethical and Cultural Challenges in GenAI
"Overuse of AI may diminish the importance of real-world interaction, which is essential for language acquisition.",1,Ethical and Cultural Challenges in GenAI
"Students may develop a preference for interacting with AI over humans, affecting social learning skills.",2,Pedagogical and Psychological Barriers
The ease of getting answers from AI can encourage procrastination.,6,Limitations of AI in Writing and Feedback
The translation quality can be 'messy' and require significant human correction.,1,Ethical and Cultural Challenges in GenAI
"GenAI's potential to make established learning theories (e.g., constructivism, social learning theory) obsolete by short-circuiting the learning process.",8,Ethical and Cultural Challenges in GenAI
The significant environmental impact due to the high energy consumption of AI servers.,0,Ethical and Cultural Challenges in GenAI
The need for supplementary tools like AI detectors may become necessary in educational settings to ensure academic integrity.,2,Pedagogical and Psychological Barriers
A new dynamic of learning may emerge where students use AI tools for individual tasks but rely on peer collaboration to overcome technical hurdles with the AI itself.,2,Pedagogical and Psychological Barriers
"The lengthy and sometimes irrelevant feedback from ChatGPT can be confusing for learners, particularly those with lower proficiency.",5,Limitations of AI in Writing and Feedback
ChatGPT's tendency to alter the original meaning of a text or add unneeded information during the correction process.,5,Limitations of AI in Writing and Feedback
"Disclosure policies may inadvertently penalize honest students, particularly vulnerable L2 writers.",7,Pedagogical and Psychological Barriers
A fundamental tension exists between using GenAI to overcome linguistic challenges and the risk of being perceived as less competent or inauthentic for doing so.,8,Ethical and Cultural Challenges in GenAI
"The study highlights the inadequacy of traditional, product-based writing assessments in the age of GenAI, pushing for a shift towards process-oriented evaluation.",3,Limitations of AI in Writing and Feedback
"The study introduces a dimension of human-machine collaboration in SLA, suggesting a need to reconsider how relational and cognitive support are conceptualized in digital learning contexts.",2,Pedagogical and Psychological Barriers
Ethical tension of disclosure: Writers are caught between institutional policies and the professional risks or 'stigma' associated with revealing their AI use.,3,Limitations of AI in Writing and Feedback
Reinforcement of native speakerism: The goal of using AI to achieve 'native-speaker level fluency' can perpetuate harmful language ideologies and undermine linguistic diversity.,1,Ethical and Cultural Challenges in GenAI
"Dehumanization of writing: A purely prescriptive, tool-based approach to AI risks mechanizing and standardizing the writing process, stripping it of human nuance.",3,Limitations of AI in Writing and Feedback
The use of AI for translation can hinder the development of cognitive strategies essential for mastering academic writing conventions in a second language.,3,Limitations of AI in Writing and Feedback
AI-based translation from a native language to English may introduce subtle errors and inconsistencies that learners with limited proficiency might overlook.,1,Ethical and Cultural Challenges in GenAI
Student preference for the social and interactive aspects of traditional learning environments over AI-based tools.,2,Pedagogical and Psychological Barriers
The perception that traditional classrooms are superior for avoiding boredom and facilitating peer interaction.,7,Pedagogical and Psychological Barriers
The failure of tool augmentation (using web search) to improve performance suggests that expert-level reasoning questions in this domain cannot be easily solved by retrieving information from the internet.,6,Limitations of AI in Writing and Feedback
"In dialogue interactions, some advanced LLMs exhibit conversational failures like digressing into self-referential narratives and losing track of the user's intent.",9,Limitations of AI in Writing and Feedback
AI tools may not fully accommodate the nuanced linguistic needs of ESL learners in non-English-speaking countries.,1,Ethical and Cultural Challenges in GenAI
Potential for false positives in AI-driven plagiarism detection systems.,3,Limitations of AI in Writing and Feedback
"The integration of GenAI into CBLP raises a conceptual challenge regarding terminology, as 'corpus-based' implies a reliance on authentic corpus data, not AI-generated content. This suggests a need to explore revised terminology like 'GenAI-supported CBLP'.",1,Ethical and Cultural Challenges in GenAI
"A potential for imbalance in assessment practices, where the ease of creating objective, lower-order questions with AI may lead to their overemphasis at the expense of more complex, higher-order assessments that are harder to automate.",2,Pedagogical and Psychological Barriers
"The challenge of aligning standardized AI outputs with localized and specific curriculum standards presents a significant barrier to meaningful integration, moving beyond generic content generation.",2,Pedagogical and Psychological Barriers
"API dependency: The tool's long-term viability is subject to changes in API costs, model specifications, and access restrictions from providers.",0,Ethical and Cultural Challenges in GenAI
"Limited generalizability: The tool's performance may not generalize well across different L1 backgrounds, target languages, or text genres beyond what was used in the validation study.",1,Ethical and Cultural Challenges in GenAI
"Inability to detect pragmatic and cultural errors: The LLM struggles to identify nuanced errors related to register, genre conventions, and culturally specific expressions.",9,Limitations of AI in Writing and Feedback
Lack of user customizability: The current version lacks features for users to adapt the error classification system to their specific research or pedagogical needs.,7,Pedagogical and Psychological Barriers
GPT-4's prescriptive approach may stifle the creative process of idea generation during pre-writing.,3,Limitations of AI in Writing and Feedback
"The potential for human interaction to induce overconfidence, which can negatively impact writing performance on specific dimensions like content.",3,Limitations of AI in Writing and Feedback
"The study reveals a paradoxical effect of LLM acceptance, where higher acceptance is most strongly associated with a 'dissonant' writing profile, indicating a conflict between aiming for deep, meaningful writing and simultaneously relying on surface-level, unreflective strategies facilitated by the technology.",9,Limitations of AI in Writing and Feedback
"Institutional ambiguity and unclear policies on AI use can directly cause teacher anxiety, leading to the abandonment of pedagogically sound, innovative practices.",2,Pedagogical and Psychological Barriers
"A significant disconnect exists between national discourse promoting digital transformation and the constraints of a rigid, assessment-focused national curriculum.",7,Pedagogical and Psychological Barriers
"The model exhibits cultural and contextual blind spots, struggling with the subtleties of Palestinian culture and overlooking intricate sexual and political themes.",0,Ethical and Cultural Challenges in GenAI
"The model may suppress or refuse to generate content on topics deemed sensitive or taboo, such as certain aspects of sexuality.",0,Ethical and Cultural Challenges in GenAI
The need to redefine plagiarism and academic integrity in an era of hybrid human-AI writing.,3,Limitations of AI in Writing and Feedback
"The influence of external pressures, such as heavy teacher workloads, as a driver for ethically ambiguous uses of AI in pedagogy.",2,Pedagogical and Psychological Barriers
The concept of a 'written accent' in non-native English academic writing and whether its elimination by AI is a form of empowerment or erasure of linguistic identity.,3,Limitations of AI in Writing and Feedback
"The study highlights a 'linguistic digital divide,' where low-resource languages like Maltese are significantly underserved by current LLM technology due to data scarcity, limiting access to effective AI-driven learning tools for their speakers and learners.",1,Ethical and Cultural Challenges in GenAI
N/A,4,Emerging Trends and Potentials of GenAI
"The challenge of ensuring predictability and controllability in generative models, as the chatbot sometimes directly revised student comments instead of only providing suggestions.",6,Limitations of AI in Writing and Feedback
"The concept of 'invisible engagement,' where students may mentally process AI feedback before deciding not to make revisions, is a methodological challenge for studies that only analyze revision outputs.",2,Pedagogical and Psychological Barriers
"Ethical considerations of using personal biometric data (face, voice) to generate AI instructors, including consent and data security.",2,Pedagogical and Psychological Barriers
"The necessity of a human-in-the-loop approach, specifically expert review, to validate AI-generated educational content and mitigate the risk of hallucinations.",2,Pedagogical and Psychological Barriers
"The inability to explain how an LLM arrived at a specific grade can jeopardize student rights and accountability, especially when students challenge assessment decisions.",9,Limitations of AI in Writing and Feedback
"Metacognitive dependency: The risk where external regulation from GAI supplants internalized, autonomous self-monitoring skills.",8,Ethical and Cultural Challenges in GenAI
"The robotic and adult-like tone of CAs can diminish emotional connection and engagement, which is crucial for young learners.",2,Pedagogical and Psychological Barriers
There is a trade-off where the challenge of interacting with a CA (due to accent recognition issues) makes children focus more on linguistic form at the expense of meaning and learning experience.,1,Ethical and Cultural Challenges in GenAI
N/A,4,Emerging Trends and Potentials of GenAI
N/A,4,Emerging Trends and Potentials of GenAI
"The potential for LLMs to 'jailbreak' and provide illogical scores when faced with unexpected or out-of-domain learner responses (e.g., marking a comma as a correct translation).",9,Limitations of AI in Writing and Feedback
"The impact of subtle differences in the information provided to human versus AI raters (e.g., access to context sentences) can significantly affect scoring alignment.",6,Limitations of AI in Writing and Feedback
"LLMs may score grammatically incorrect but semantically related answers leniently, whereas human raters may treat these as clear errors, highlighting a difference in error evaluation.",9,Limitations of AI in Writing and Feedback
"ChatGPT exhibits a systemic disinclination toward using the passive voice in its own outputs and in its feedback, which is a significant drawback for translation contexts where passive voice is stylistically necessary.",5,Limitations of AI in Writing and Feedback
"Teachers are beginning to use more sophisticated content-based cues (e.g., lack of 'personality') for AI detection, moving beyond a sole reliance on linguistic features.",2,Pedagogical and Psychological Barriers
"A potential counter-strategy from students is to deliberately introduce errors into AI-generated text to make it appear more human-written, posing a new challenge for detection.",3,Limitations of AI in Writing and Feedback
"Lack of grammatical delicacy: AI models like ChatGPT may not capture subtle grammatical intricacies (e.g., distinguishing between simple past and perfective aspect), leading to linguistically imprecise examples.",1,Ethical and Cultural Challenges in GenAI
"The cognitive load of prompt crafting in a foreign language can be a significant barrier for EFL learners, adding stress beyond the writing task itself.",3,Limitations of AI in Writing and Feedback
"The necessity of human scaffolding appears to be independent of language proficiency level, as other studies cited show that even high-proficiency learners require personalized teacher guidance.",1,Ethical and Cultural Challenges in GenAI
"The concept of 'personal innovativeness' as a factor influencing the quality of GenAI outputs, highlighting individual differences in AI literacy among teachers.",2,Pedagogical and Psychological Barriers
The necessity of peer scaffolding within teacher groups to compensate for varying levels of technological skill and prompting ability.,7,Pedagogical and Psychological Barriers
"The gains from using ChatGPT are not sustained once access to the tool is removed, questioning its effectiveness for long-term learning.",5,Limitations of AI in Writing and Feedback
"The effectiveness of LLMs in language learning is domain-specific, showing a significant impact on syntactic complexity but a limited effect on lexical development without targeted instruction.",9,Limitations of AI in Writing and Feedback
"The challenge of achieving multimodal coherence, where AI-generated text and AI-generated images are misaligned, hindering comprehension for early readers.",3,Limitations of AI in Writing and Feedback
"Narration accent mismatch (e.g., British vs. U.S. English) acts as a subtle but significant barrier to immersion and cultural relevance, highlighting a need for nuanced localization.",1,Ethical and Cultural Challenges in GenAI
"Addressing the emotional responses of educators (e.g., fear of being replaced) to AI integration.",2,Pedagogical and Psychological Barriers
The significant time and labor investment required from educators for thoughtful and collaborative AI integration.,2,Pedagogical and Psychological Barriers
"The quality and usability of LLM output for language learning may be significantly lower for Less Commonly Taught Languages (LCTLs) compared to More Commonly Taught Languages (MCTLs), potentially widening the resource gap.",9,Limitations of AI in Writing and Feedback
"Age is a significant factor influencing learners' attitudes and acceptance of generative AI for self-directed language learning, with older learners being more skeptical.",1,Ethical and Cultural Challenges in GenAI
The tendency for learners to misattribute AI-generated text based on stylistic features like sentence length and complexity rather than accuracy or idiomaticity.,3,Limitations of AI in Writing and Feedback
"Students' ability to detect AI errors is context-dependent; they could only recognize mistakes on topics they were already familiar with, limiting their capacity for critical evaluation in new learning areas.",2,Pedagogical and Psychological Barriers
"There is a significant gap between the theoretical ideal of AI as a scaffolding tool and the practical reality of its use for direct answer retrieval, which may hinder deep learning.",6,Limitations of AI in Writing and Feedback
The reliability of using LLMs for languages other than English is questionable without developing specific language models (LLMs) for them.,9,Limitations of AI in Writing and Feedback
"The lack of human-like interaction, as nuances or colloquialisms can pose a challenge in information management and communication.",1,Ethical and Cultural Challenges in GenAI
The environmental cost of pretraining large language models.,1,Ethical and Cultural Challenges in GenAI
"The study noted a potential for 'communication addiction' with the tool, where a student felt an eagerness to constantly engage with it, highlighting a novel aspect of user engagement.",0,Ethical and Cultural Challenges in GenAI
"AI's misinterpretation of specialized terminology: The study found that specific pedagogical terms within a prompt, such as 'hook', could be interpreted in a teacher-centered way by the AI, leading to lower-quality outputs that lacked student interaction.",2,Pedagogical and Psychological Barriers
The incompatibility of human-centric vs. AI-centric templates: A lesson plan template that works well for a human teacher's instructional design may not be effective for guiding an AI and may require iterative refinement for optimal results.,2,Pedagogical and Psychological Barriers
The distinction in student rejection patterns between form-focused and content-focused feedback suggests AI is less effective or accepted for higher-order writing concerns.,3,Limitations of AI in Writing and Feedback
"Students prioritize the functional utility of AI feedback over their emotional response to it, indicating a task-oriented rather than relational engagement with the technology.",2,Pedagogical and Psychological Barriers
"The credibility of AI feedback is a concern for students, who may perceive it as vague or superficial without human oversight.",2,Pedagogical and Psychological Barriers
"Student personality traits (e.g., shyness vs. outgoingness) may determine the effectiveness and preference for AI-based versus human-based interaction, requiring personalized pedagogical approaches.",2,Pedagogical and Psychological Barriers
"The effectiveness of AI for pronunciation practice is perceived differently by learners of varying proficiency levels, with advanced learners being more critical of non-humanlike speech synthesis.",1,Ethical and Cultural Challenges in GenAI
"The unexpected finding that needs satisfaction (a core tenet of Self-Determination Theory) did not directly mediate the relationship between GenAI literacy and writing SRL, suggesting that for this specific demographic, other factors like creative self-concept are more influential.",8,Ethical and Cultural Challenges in GenAI
"The choice of pedagogical framework (e.g., genre vs. process) is a critical factor that significantly alters the effectiveness and perception of LLM integration in writing instruction.",9,Limitations of AI in Writing and Feedback
"AI-assisted writing instruction may inadvertently widen the performance gap between high- and low-achieving students, as higher-achievers appear better equipped to leverage the technology.",3,Limitations of AI in Writing and Feedback
"The negative impact of LLM use on a specific psychological and motivational construct, the 'ideal L2 writing self', suggesting a potential erosion of learners' aspirational identity as competent writers.",9,Limitations of AI in Writing and Feedback
"Students' development of a 'resistance' mindset, consciously planning to limit their use of a highly effective tool to preserve their own cognitive skills and agency.",7,Pedagogical and Psychological Barriers
"The novelty and adaptive nature of ChatGPT might sustain motivation even in the presence of factors that typically lead to burnout, challenging previous findings on the direct negative impact of burnout on motivation.",5,Limitations of AI in Writing and Feedback
The ethical debate concerning the use of copyrighted works for training LLMs without permission or compensation to the original authors.,9,Limitations of AI in Writing and Feedback
"The lack of replicability in LLM outputs, which contrasts with the deterministic and verifiable results from corpus queries.",9,Limitations of AI in Writing and Feedback
N/A,4,Emerging Trends and Potentials of GenAI
The need for chatbots to provide source traceability and citations for information.,6,Limitations of AI in Writing and Feedback
Cognitive overload for lower-proficiency learners due to the volume and complexity of AI-generated suggestions.,6,Limitations of AI in Writing and Feedback
The effectiveness of LLMs may be significantly lower in languages other than English due to less available machine-readable data.,9,Limitations of AI in Writing and Feedback
The environmental and social costs of developing and running large-scale AI models should be considered.,6,Limitations of AI in Writing and Feedback
"Redefinition of Language Proficiency: The study raises the question of whether skillful use of AI tools to achieve communication goals constitutes a form of advanced language ability, challenging traditional definitions of proficiency.",1,Ethical and Cultural Challenges in GenAI
Tension between Convenience and Deep Learning: A significant concern emerged about the potential for technological convenience to undermine the deep cognitive engagement required for profound language acquisition.,1,Ethical and Cultural Challenges in GenAI
The potential for AI tools to create new forms of social comparison and peer pressure among students.,2,Pedagogical and Psychological Barriers
"The need to reconsider the conventional understanding of how basic psychological needs (autonomy, competence, relatedness) interact and are weighted in AI-mediated learning environments compared to traditional ones.",2,Pedagogical and Psychological Barriers
The tendency of the LLM to produce repetitive or unoriginal content when faced with complex or non-trivial prompts.,9,Limitations of AI in Writing and Feedback
"Practical workflow challenges, such as the need to convert handwritten student work into digital text before it can be processed by the LLM.",9,Limitations of AI in Writing and Feedback
"Algorithmic influence on learning paths: The study noted that AI systems adapt to user interaction styles, which can subtly shape and influence learning trajectories without the user's full awareness.",2,Pedagogical and Psychological Barriers
"The need for 'calibrated trust': Learners must develop a nuanced level of trust in AI, avoiding both uncritical acceptance and complete rejection to engage with the technology productively.",2,Pedagogical and Psychological Barriers
The 'black-box' nature of AI makes it difficult for students with limited ability to verify the correctness of its responses.,2,Pedagogical and Psychological Barriers
The process of selecting effective prompts can be mentally 'exhausting' for students.,7,Pedagogical and Psychological Barriers
N/A,4,Emerging Trends and Potentials of GenAI
"The finding that user satisfaction and familiarity do not predict learning outcomes challenges the common assumption in tech development that a positive user experience equates to effective learning, highlighting a need for pedagogy-driven design.",7,Pedagogical and Psychological Barriers
"The ethical dilemma for educators on whether to correct students' misconceptions about the high accuracy of AI detection, as this belief might deter plagiarism.",2,Pedagogical and Psychological Barriers
"The potential bias of AI detection tools against non-native English speakers, which could lead to false accusations of academic misconduct.",1,Ethical and Cultural Challenges in GenAI
"The need for context-specific research on GenAI adoption, particularly in non-Western, multilingual, and resource-limited settings.",8,Ethical and Cultural Challenges in GenAI
"The influence of collectivist cultural values on technology acceptance and use, which may differ from individualistic cultures.",0,Ethical and Cultural Challenges in GenAI
The risk of AI destabilizing core academic skills and moral judgment if integration is not accompanied by direct instruction in critical thinking.,2,Pedagogical and Psychological Barriers
"The pedagogical utility of framing ChatGPT's affordances and limitations as 'paradoxes' (e.g., 'friend' yet a 'foe') to stimulate students' critical thinking and responsible use.",5,Limitations of AI in Writing and Feedback
N/A,4,Emerging Trends and Potentials of GenAI
"The specific academic background of participants (e.g., computer science) may significantly influence their perception and assessment of an AI tool's usability, potentially skewing results compared to a general student population.",2,Pedagogical and Psychological Barriers
"The rise of AI tools challenges the traditional understanding of Vygotsky's Zone of Proximal Development (ZPD), suggesting the learner-tool relationship can extend beyond human-human interaction and that the original framework may have underestimated the potential of digital mediators.",2,Pedagogical and Psychological Barriers
Ethical ambiguity experienced by learners regarding acceptable use versus academic misconduct.,7,Pedagogical and Psychological Barriers
Difficulty of AI in handling domain-specific discourse and nuanced rhetorical elements like tone and persuasive style.,3,Limitations of AI in Writing and Feedback
"The dual nature of efficiency, where time saved on drafting is spent on verification and fact-checking.",3,Limitations of AI in Writing and Feedback
The inability of current LLMs to replace traditional diagnostic testing for identifying specific linguistic deficiencies ('lacks') establishes a clear boundary for their utility in needs analysis.,9,Limitations of AI in Writing and Feedback
"The potential for AI to resolve logistical and motivational challenges for teachers (e.g., unavailability of stakeholders for interviews, lack of compensation for course design work) highlights a practical application beyond pedagogical content generation.",2,Pedagogical and Psychological Barriers
"The study's finding that metalinguistic guidance did not improve critical reflection contradicts some previous research, suggesting that fostering higher-order thinking skills requires more sophisticated and scaffolded strategies than what the GAC provided.",7,Pedagogical and Psychological Barriers
"Content policy restrictions: The study found that ChatGPT may refuse to evaluate essays that it perceives as violating its content policy, creating a potential barrier for its use with diverse student writing topics.",5,Limitations of AI in Writing and Feedback
"Non-standardized output format: The format of ChatGPT's responses can be inconsistent, posing a challenge for automated systems designed to parse its feedback and requiring manual adjustments.",5,Limitations of AI in Writing and Feedback
"Potential bias towards text length: The authors observed that GenAI might assign higher scores to longer essays, suggesting a potential algorithmic bias that could unfairly penalize concise writing and requires further investigation.",3,Limitations of AI in Writing and Feedback
"The inherently enjoyable, novel, and interactive nature of AI-mediated learning activities may override the influence of learners' pre-existing motivational orientations (like the ideal L2 self) on their emotional experiences.",2,Pedagogical and Psychological Barriers
"There is a lack of theoretically sound and empirically validated instruments for measuring English learners' readiness for ChatGPT-integrated learning, particularly tools that account for achievement emotions.",5,Limitations of AI in Writing and Feedback
"The study identifies the significant impact of AI tools on psycho-emotional constructs like well-being and emotion regulation, an area that has been under-researched in language education.",2,Pedagogical and Psychological Barriers
"A 'metacognitive divide' in AI tool use: The study suggests a new form of digital divide based not on access to technology, but on the cognitive and metacognitive skills required to use it effectively, creating a gap between students who can and cannot leverage AI for learning.",2,Pedagogical and Psychological Barriers
"A significant lack of consensus among different stakeholder groups (researchers, teachers, students) on what research topics should be prioritized, which could hinder focused progress in the field.",7,Pedagogical and Psychological Barriers
"The phenomenon of students responding and engaging differently with AI-generated feedback, which itself became a viable research topic.",2,Pedagogical and Psychological Barriers
"The challenge for teachers in elevating practical, effective AI-based teaching designs into theoretically-grounded research plans.",2,Pedagogical and Psychological Barriers
"The significant and consistent gender disparity in the perception and evaluation of ChatGPT across nearly all measured dimensions (e.g., teaching effectiveness, user experience, learning motivation) highlights a critical challenge for the equitable design and implementation of AI in education.",2,Pedagogical and Psychological Barriers
Concerns about the potential replacement of teachers' careers by AI technologies.,2,Pedagogical and Psychological Barriers
The challenge for teachers to keep up with and select appropriate tools from the rapidly iterating GAI technologies.,8,Ethical and Cultural Challenges in GenAI
"The finding that perceived behavioural control is not a significant predictor of intention challenges the universal applicability of the Theory of Planned Behaviour (TPB) framework for GenAI adoption, particularly in collectivist cultural contexts.",0,Ethical and Cultural Challenges in GenAI
"Inability to fulfill social-emotional needs: The study suggests that GenAI interactions are perceived as instrumental and skill-oriented, lacking the social and emotional elements present in human communication, which may limit their appeal for learners who prefer human-mediated interaction.",8,Ethical and Cultural Challenges in GenAI
"Lack of tangible representation: The paper notes that the shortfall in replicating real-life conversational dynamics may be partly due to the lack of a tangible interlocutor, such as an avatar, in the tools used.",6,Limitations of AI in Writing and Feedback
"The study highlights that the emotional and psychological barriers faced by struggling learners could lead to resistance against AI tools, potentially widening the educational gap between them and their peers if not addressed with targeted pedagogical strategies.",2,Pedagogical and Psychological Barriers
"The structure of a pedagogical tool (e.g., structured vs. semi-structured journals) can significantly influence the depth of student reflection on GenAI use, even when quantitative literacy scores do not show a statistical difference between the two approaches.",8,Ethical and Cultural Challenges in GenAI
"The study's model explained 44.9% of the variance in immersion, indicating that the remaining 55.1% is influenced by other unexamined factors, highlighting a need for future research to explore variables like task complexity and learner autonomy.",7,Pedagogical and Psychological Barriers
N/A,4,Emerging Trends and Potentials of GenAI
"The challenge of transitioning students from structured, teacher-prompted (extracurricular) use to fully autonomous, self-motivated (extramural) use of GenAI.",8,Ethical and Cultural Challenges in GenAI
"The differential effectiveness of current GenAI tools, which may be more beneficial for lower-proficiency learners than for higher-proficiency learners seeking to master complex linguistic structures.",1,Ethical and Cultural Challenges in GenAI
"Unequal access to more powerful, subscription-based versions of AI tools (e.g., ChatGPT Plus) creates an equity issue, potentially widening the gap in learning opportunities and the development of essential AI literacies.",2,Pedagogical and Psychological Barriers
"Significant cross-linguistic inaccuracies, particularly in specialized linguistic tasks like cognate identification, which is crucial for bilingual pedagogy.",1,Ethical and Cultural Challenges in GenAI
"Discrepancy in output quality between majority (English) and minority (Spanish) languages, revealing the linguistic and cultural insensitivity of current AI training data.",1,Ethical and Cultural Challenges in GenAI
"A teacher's initial evaluative experience (positive or negative) with an LLM can have a significant and lasting impact on their future agency and engagement, potentially overriding the general trend of increased acceptance with more exposure.",9,Limitations of AI in Writing and Feedback
"A significant gap can exist between a teacher's optimistic expectations of an LLM and its actual performance, leading to disillusionment and constrained agency.",9,Limitations of AI in Writing and Feedback
There is a potential conflict between the student-centered pedagogical approaches often suggested by LLMs and the deeply ingrained teacher-centered learning cultures present in some educational contexts.,9,Limitations of AI in Writing and Feedback
"Feedback from LLMs lacks the precision, context-richness, and multidimensionality of human interaction.",9,Limitations of AI in Writing and Feedback
The generic and 'neutral' nature of feedback may not be compelling enough to drive sustained use for specific skills like speaking.,7,Pedagogical and Psychological Barriers
Hindrance of Creativity: A major concern raised by students was that using a high-quality AI-generated model text could limit their own creativity and content development during the rewriting process.,3,Limitations of AI in Writing and Feedback
"Stylistic Unnaturalness: Students perceived the AI's output as formulaic, monotonous, and lacking the emotional depth and personal voice characteristic of human writing.",3,Limitations of AI in Writing and Feedback
"The potential for AI to undermine the assessment construct itself; for example, if AI can perfect grammar, the value of assessing grammar may be questioned.",2,Pedagogical and Psychological Barriers
"GenAI's capability to generate complex test items surpassed expert expectations, indicating that its capacity extends beyond simple tasks and may soon rival human-generated content in more complex assessments.",8,Ethical and Cultural Challenges in GenAI
"The challenge of ensuring the authenticity of AI-facilitated language interactions, as AI struggles to replicate the nuances and cultural contexts of human communication.",1,Ethical and Cultural Challenges in GenAI
"The unique limitation of plagiarism detection, where ChatGPT can only identify work it generated itself.",3,Limitations of AI in Writing and Feedback
"The necessity for continuous human monitoring and adjustment, challenging the notion of full automation.",0,Ethical and Cultural Challenges in GenAI
"The tool's feedback may not cover deeper aspects of writing like ethical considerations, underlying issues, or cultural sensitivity.",3,Limitations of AI in Writing and Feedback
The robotic tone of AI feedback lacks the nuance and human touch of a teacher's comments.,6,Limitations of AI in Writing and Feedback
"Increased anxiety among language learners regarding their future career viability due to the rapid advancement of AI in language translation, writing, and editing.",1,Ethical and Cultural Challenges in GenAI
"A tension exists for EFL students in low-performing communities who may lack the necessary technological and language exposure to benefit from AI writing tools, highlighting a specific manifestation of the digital divide.",3,Limitations of AI in Writing and Feedback
"Even the most advanced student writers in the study used prompting rules that were far less sophisticated than those recommended for professional writers, indicating a need for instruction in higher-order prompting skills across all proficiency levels.",3,Limitations of AI in Writing and Feedback
"Existential impact on the teaching profession: A notable concern was the long-term professional viability of EFL teachers, with some expressing anxiety that LLMs could have a direct impact on their 'survival' in the profession.",9,Limitations of AI in Writing and Feedback
"Without deliberate pedagogical integration and teacher scaffolding, learner-chatbot interactions risk remaining superficial, which may limit the development of deep, analytical, and complex communicative skills.",5,Limitations of AI in Writing and Feedback
"The finding that advanced AI-TPACK correlates negatively with behavioral intention presents a new challenge for teacher training, suggesting that expertise can lead to 'awareness-driven caution' or 'complexity-driven hesitancy'.",2,Pedagogical and Psychological Barriers
"The study highlights that in policy-restricted and resource-constrained environments, the drivers for technology adoption may differ significantly from those in more developed contexts, with social networks playing a compensatory role for resource gaps.",0,Ethical and Cultural Challenges in GenAI
"Students' philosophical or existential unease about AI's potential to replace human thinking and advise on human emotions, which goes beyond simple factual distrust.",2,Pedagogical and Psychological Barriers
The convenience of quick AI responses may prevent students from engaging in more thorough and beneficial discussions amongst themselves.,2,Pedagogical and Psychological Barriers
